RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =         4200     M =            5

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
 2634 2716     0     0  con    0  1.0D+00  1.4D-03  4.192D-03 -4.119D+02
 2635 2717     0     0  con    0  1.0D+00  3.4D-03  9.494D-03 -4.119D+02
 2636 2718     0     0  con    0  1.0D+00  8.2D-04  1.554D-03 -4.119D+02
 2637 2719     0     0  con    0  1.0D+00  7.8D-04  4.493D-03 -4.119D+02
 2638 2720     0     0  con    0  1.0D+00  1.7D-03  6.334D-03 -4.119D+02
 2639 2721     0     0  con    0  1.0D+00  4.4D-03  2.002D-02 -4.119D+02
 2640 2722     0     0  con    0  1.0D+00  3.0D-04  3.632D-03 -4.119D+02
 2641 2723     0     0  con    0  1.0D+00  6.2D-04  1.392D-03 -4.119D+02
 2642 2724     0     0  con    0  1.0D+00  1.4D-03  2.953D-03 -4.119D+02
 2643 2725     0     0  con    0  1.0D+00  2.3D-03  1.015D-02 -4.119D+02
 2644 2726     0     0  con    0  1.0D+00  1.8D-03  3.241D-03 -4.119D+02
 2645 2727     0     0  con    0  1.0D+00  1.6D-03  1.326D-03 -4.119D+02
 2646 2728     0     0  con    0  1.0D+00  1.4D-03  3.504D-03 -4.119D+02
 2647 2729     0     0  con    0  1.0D+00  2.9D-03  1.047D-02 -4.119D+02
 2648 2730     0     0  con    0  1.0D+00  1.0D-04  2.348D-03 -4.119D+02
 2649 2731     0     0  con    0  1.0D+00  9.2D-05  1.145D-03 -4.119D+02
 2650 2732     0     0  con    0  1.0D+00  5.4D-04  2.130D-03 -4.119D+02
 2651 2733     0     0  con    0  1.0D+00  1.1D-03  3.694D-03 -4.119D+02
 2652 2735     0     0  con    1  4.8D-01  1.2D-03  8.674D-03 -4.119D+02
 2653 2736     0     0  con    0  1.0D+00  1.1D-03  1.809D-03 -4.119D+02
 2654 2737     0     0  con    0  1.0D+00  4.5D-04  1.177D-03 -4.119D+02
 2655 2738     0     0  con    0  1.0D+00  8.4D-04  2.925D-03 -4.119D+02
 2656 2739     0     0  con    0  1.0D+00  7.2D-04  8.851D-03 -4.119D+02
 2657 2740     0     0  con    0  1.0D+00  6.9D-05  3.098D-03 -4.119D+02
 2658 2741     0     0  con    0  1.0D+00  1.3D-04  1.468D-03 -4.119D+02
 2659 2742     0     0  con    0  1.0D+00  2.9D-04  2.721D-03 -4.119D+02
 2660 2743     0     0  con    0  1.0D+00  6.6D-04  4.481D-03 -4.119D+02
 2661 2745     0     0  con    1  3.3D-01  4.8D-04  7.006D-03 -4.119D+02
 2662 2746     0     0  con    0  1.0D+00  6.2D-04  2.504D-03 -4.119D+02
 2663 2747     0     0  con    0  1.0D+00  3.3D-04  7.346D-04 -4.119D+02
 2664 2748     0     0  con    0  1.0D+00  7.1D-04  1.952D-03 -4.119D+02
 2665 2749     0     0  con    0  1.0D+00  6.9D-04  9.010D-03 -4.119D+02
 2666 2750     0     0  con    0  1.0D+00  3.2D-04  4.741D-03 -4.119D+02
 2667 2751     0     0  con    0  1.0D+00  3.9D-04  1.267D-03 -4.119D+02
 2668 2752     0     0  con    0  1.0D+00  2.7D-04  2.248D-03 -4.119D+02
 2669 2753     0     0  con    0  1.0D+00  6.2D-04  4.668D-03 -4.119D+02
 2670 2754     0     0  con    0  1.0D+00  1.4D-03  1.302D-02 -4.119D+02
 2671 2755     0     0  con    0  1.0D+00  1.2D-04  1.565D-03 -4.119D+02
 2672 2756     0     0  con    0  1.0D+00  5.6D-05  1.647D-03 -4.119D+02
 2673 2757     0     0  con    0  1.0D+00  3.3D-04  3.157D-03 -4.119D+02
 2674 2758     0     0  con    0  1.0D+00  1.0D-03  6.899D-03 -4.119D+02
 2675 2759     0     0  con    0  1.0D+00  8.8D-04  3.465D-03 -4.119D+02
 2676 2760     0     0  con    0  1.0D+00  4.0D-04  1.482D-03 -4.119D+02
 2677 2761     0     0  con    0  1.0D+00  6.8D-04  3.447D-03 -4.119D+02
 2678 2762     0     0  con    0  1.0D+00  8.1D-04  6.127D-03 -4.119D+02
 2679 2763     0     0  con    0  1.0D+00  2.4D-04  2.489D-03 -4.119D+02
 2680 2764     0     0  con    0  1.0D+00  5.2D-04  1.979D-03 -4.119D+02
 2681 2765     0     0  con    0  1.0D+00  3.1D-04  2.273D-03 -4.119D+02
 2682 2766     0     0  con    0  1.0D+00  8.9D-04  4.073D-03 -4.119D+02
 2683 2767     0     0  con    0  1.0D+00  2.2D-04  1.387D-03 -4.119D+02
 2684 2768     0     0  con    0  1.0D+00  2.1D-04  1.989D-03 -4.119D+02
 2685 2769     0     0  con    0  1.0D+00  3.7D-04  2.907D-03 -4.119D+02
 2686 2770     0     0  con    0  1.0D+00  8.1D-04  6.529D-03 -4.119D+02
 2687 2771     0     0  con    0  1.0D+00  7.0D-05  1.174D-03 -4.119D+02
 2688 2772     0     0  con    0  1.0D+00  2.0D-04  1.576D-03 -4.119D+02
 2689 2773     0     0  con    0  1.0D+00  3.4D-04  2.086D-03 -4.119D+02
 2690 2774     0     0  con    0  1.0D+00  8.7D-04  5.951D-03 -4.119D+02
 2691 2775     0     0  con    0  1.0D+00  4.7D-04  1.316D-03 -4.119D+02
 2692 2776     0     0  con    0  1.0D+00  2.0D-04  1.397D-03 -4.119D+02
 2693 2777     0     0  con    0  1.0D+00  3.9D-04  1.759D-03 -4.119D+02
 2694 2779     0     0  con    1  4.0D-01  2.7D-04  3.684D-03 -4.119D+02
 2695 2780     0     0  con    0  1.0D+00  3.1D-04  1.900D-03 -4.119D+02
 2696 2781     0     0  con    0  1.0D+00  4.2D-04  5.348D-04 -4.119D+02
 2697 2782     0     0  con    0  1.0D+00  5.0D-04  1.806D-03 -4.119D+02
 2698 2783     0     0  con    0  1.0D+00  1.1D-03  3.926D-03 -4.119D+02
 2699 2784     0     0  con    0  1.0D+00  3.3D-04  1.901D-03 -4.119D+02
 2700 2785     0     0  con    0  1.0D+00  2.8D-04  1.128D-03 -4.119D+02
 2701 2786     0     0  con    0  1.0D+00  4.5D-04  2.208D-03 -4.119D+02
 2702 2787     0     0  con    0  1.0D+00  1.2D-03  8.770D-03 -4.119D+02
 2703 2788     0     0  con    0  1.0D+00  2.7D-04  1.777D-03 -4.119D+02
 2704 2789     0     0  con    0  1.0D+00  3.4D-04  1.059D-03 -4.119D+02
 2705 2790     0     0  con    0  1.0D+00  5.5D-04  1.748D-03 -4.119D+02
 2706 2791     0     0  con    0  1.0D+00  8.6D-04  1.777D-03 -4.119D+02
 2707 2792     0     0  con    0  1.0D+00  2.5D-03  1.035D-02 -4.119D+02
 2708 2793     0     0  con    0  1.0D+00  1.9D-04  1.419D-03 -4.119D+02
 2709 2794     0     0  con    0  1.0D+00  6.6D-05  1.381D-03 -4.119D+02
 2710 2795     0     0  con    0  1.0D+00  6.1D-04  2.585D-03 -4.119D+02
 2711 2796     0     0  con    0  1.0D+00  1.9D-03  1.604D-02 -4.119D+02
 2712 2797     0     0  con    0  1.0D+00  1.0D-04  5.312D-03 -4.119D+02
 2713 2798     0     0  con    0  1.0D+00  6.2D-04  1.114D-03 -4.119D+02
 2714 2799     0     0  con    0  1.0D+00  1.2D-03  3.307D-03 -4.119D+02
 2715 2800     0     0  con    0  1.0D+00  1.5D-03  3.994D-03 -4.119D+02
 2716 2801     0     0  con    0  1.0D+00  3.3D-03  1.262D-02 -4.119D+02
 2717 2802     0     0  con    0  1.0D+00  2.1D-03  3.902D-03 -4.119D+02
 2718 2803     0     0  con    0  1.0D+00  7.5D-04  1.193D-03 -4.119D+02
 2719 2804     0     0  con    0  1.0D+00  1.5D-03  4.182D-03 -4.119D+02
 2720 2806     0     0  con    1  4.6D-01  1.2D-03  6.793D-03 -4.119D+02
 2721 2807     0     0  con    0  1.0D+00  1.1D-03  4.101D-03 -4.119D+02
 2722 2808     0     0  con    0  1.0D+00  1.2D-03  1.034D-03 -4.119D+02
 2723 2809     0     0  con    0  1.0D+00  7.8D-04  3.202D-03 -4.119D+02
 2724 2810     0     0  con    0  1.0D+00  9.0D-04  2.783D-03 -4.119D+02
 2725 2811     0     0  con    0  1.0D+00  6.3D-04  1.733D-03 -4.119D+02
 2726 2812     0     0  con    0  1.0D+00  1.6D-03  7.769D-03 -4.119D+02
 2727 2813     0     0  con    0  1.0D+00  1.4D-04  1.025D-03 -4.119D+02
 2728 2814     0     0  con    0  1.0D+00  5.0D-05  1.194D-03 -4.119D+02
 2729 2815     0     0  con    0  1.0D+00  7.0D-04  2.636D-03 -4.119D+02
 2730 2816     0     0  con    0  1.0D+00  1.6D-03  7.571D-03 -4.119D+02
 2731 2817     0     0  con    0  1.0D+00  1.4D-03  1.837D-03 -4.119D+02
 2732 2818     0     0  con    0  1.0D+00  1.2D-03  1.162D-03 -4.119D+02
 2733 2819     0     0  con    0  1.0D+00  1.1D-03  3.951D-03 -4.119D+02
 2734 2820     0     0  con    0  1.0D+00  1.0D-03  1.258D-03 -4.119D+02
 2735 2821     0     0  con    0  1.0D+00  1.0D-03  2.141D-03 -4.119D+02
 2736 2822     0     0  con    0  1.0D+00  1.9D-03  4.598D-03 -4.119D+02
 2737 2823     0     0  con    0  1.0D+00  1.0D-03  3.179D-03 -4.119D+02
 2738 2824     0     0  con    0  1.0D+00  6.5D-04  1.670D-03 -4.119D+02
 2739 2825     0     0  con    0  1.0D+00  1.0D-03  2.498D-03 -4.119D+02
 2740 2826     0     0  con    0  1.0D+00  2.2D-03  7.088D-03 -4.119D+02
 2741 2827     0     0  con    0  1.0D+00  8.5D-04  1.245D-03 -4.119D+02
 2742 2828     0     0  con    0  1.0D+00  1.1D-03  2.343D-03 -4.119D+02
 2743 2829     0     0  con    0  1.0D+00  2.2D-03  4.371D-03 -4.119D+02
 2744 2830     0     0  con    0  1.0D+00  5.1D-03  1.560D-02 -4.119D+02
 2745 2831     0     0  con    0  1.0D+00  1.1D-03  2.386D-03 -4.119D+02
 2746 2832     0     0  con    0  1.0D+00  9.2D-04  2.370D-03 -4.119D+02
 2747 2833     0     0  con    0  1.0D+00  2.4D-03  2.705D-03 -4.119D+02
 2748 2834     0     0  con    0  1.0D+00  4.1D-03  1.266D-02 -4.119D+02
 2749 2835     0     0  con    0  1.0D+00  8.5D-04  3.874D-03 -4.119D+02
 2750 2836     0     0  con    0  1.0D+00  1.4D-03  1.679D-03 -4.119D+02
 2751 2837     0     0  con    0  1.0D+00  1.7D-03  2.614D-03 -4.119D+02
 2752 2838     0     0  con    0  1.0D+00  2.6D-03  8.654D-03 -4.119D+02
 2753 2839     0     0  con    0  1.0D+00  4.5D-03  7.661D-03 -4.119D+02
 2754 2840     0     0  con    0  1.0D+00  4.0D-04  1.741D-03 -4.119D+02
 2755 2841     0     0  con    0  1.0D+00  5.9D-04  3.683D-03 -4.119D+02
 2756 2842     0     0  con    0  1.0D+00  1.1D-03  3.721D-03 -4.119D+02
 2757 2843     0     0  con    0  1.0D+00  3.1D-03  9.686D-03 -4.119D+02
 2758 2844     0     0  con    0  1.0D+00  9.4D-04  2.364D-03 -4.119D+02
 2759 2845     0     0  con    0  1.0D+00  1.1D-03  2.347D-03 -4.119D+02
 2760 2846     0     0  con    0  1.0D+00  1.1D-03  2.655D-03 -4.119D+02
 2761 2848     0     0  con    1  5.0D-01  1.3D-03  6.841D-03 -4.119D+02
 2762 2849     0     0  con    0  1.0D+00  1.2D-03  1.083D-03 -4.119D+02
 2763 2850     0     0  con    0  1.0D+00  5.5D-04  1.093D-03 -4.119D+02
 2764 2851     0     0  con    0  1.0D+00  1.2D-03  3.116D-03 -4.119D+02
 2765 2852     0     0  con    0  1.0D+00  1.7D-03  9.105D-03 -4.119D+02
 2766 2853     0     0  con    0  1.0D+00  5.3D-05  2.352D-03 -4.119D+02
 2767 2854     0     0  con    0  1.0D+00  2.8D-04  1.527D-03 -4.119D+02
 2768 2855     0     0  con    0  1.0D+00  6.3D-04  2.545D-03 -4.119D+02
 2769 2856     0     0  con    0  1.0D+00  1.5D-03  5.302D-03 -4.119D+02
 2770 2857     0     0  con    0  1.0D+00  2.9D-03  5.750D-03 -4.119D+02
 2771 2858     0     0  con    0  1.0D+00  4.4D-04  1.694D-03 -4.119D+02
 2772 2859     0     0  con    0  1.0D+00  4.2D-04  2.289D-03 -4.119D+02
 2773 2860     0     0  con    0  1.0D+00  8.9D-04  2.694D-03 -4.119D+02
 2774 2862     0     0  con    1  5.2D-01  1.6D-03  9.248D-03 -4.119D+02
 2775 2863     0     0  con    0  1.0D+00  1.6D-03  4.619D-03 -4.119D+02
 2776 2864     0     0  con    0  1.0D+00  2.0D-03  9.910D-04 -4.119D+02
 2777 2865     0     0  con    0  1.0D+00  1.7D-03  4.099D-03 -4.119D+02
 2778 2866     0     0  con    0  1.0D+00  2.2D-03  3.937D-03 -4.119D+02
 2779 2867     0     0  con    0  1.0D+00  2.2D-04  1.993D-03 -4.119D+02
 2780 2868     0     0  con    0  1.0D+00  6.0D-04  2.069D-03 -4.119D+02
 2781 2869     0     0  con    0  1.0D+00  8.3D-04  4.323D-03 -4.119D+02
 2782 2870     0     0  con    0  1.0D+00  2.7D-03  5.485D-03 -4.119D+02
 2783 2871     0     0  con    0  1.0D+00  2.2D-03  3.241D-03 -4.119D+02
 2784 2872     0     0  con    0  1.0D+00  3.2D-03  4.866D-03 -4.119D+02
 2785 2873     0     0  con    0  1.0D+00  1.6D-03  3.365D-03 -4.119D+02
 2786 2874     0     0  con    0  1.0D+00  7.0D-04  2.166D-03 -4.119D+02
 2787 2875     0     0  con    0  1.0D+00  1.7D-03  3.903D-03 -4.119D+02
 2788 2876     0     0  con    0  1.0D+00  2.2D-03  6.394D-03 -4.119D+02
 2789 2877     0     0  con    0  1.0D+00  1.1D-03  3.769D-03 -4.119D+02
 2790 2878     0     0  con    0  1.0D+00  2.8D-03  2.296D-03 -4.119D+02
 2791 2879     0     0  con    0  1.0D+00  9.3D-04  3.353D-03 -4.119D+02
 2792 2880     0     0  con    0  1.0D+00  2.3D-04  2.831D-03 -4.119D+02
 2793 2881     0     0  con    0  1.0D+00  1.0D-03  2.232D-03 -4.119D+02
 2794 2882     0     0  con    0  1.0D+00  1.3D-03  3.979D-03 -4.119D+02
 2795 2883     0     0  con    0  1.0D+00  6.1D-05  2.488D-03 -4.119D+02
 2796 2884     0     0  con    0  1.0D+00  6.1D-04  1.268D-03 -4.119D+02
 2797 2885     0     0  con    0  1.0D+00  5.1D-04  2.180D-03 -4.119D+02
 2798 2886     0     0  con    0  1.0D+00  1.1D-03  5.266D-03 -4.119D+02
 2799 2887     0     0  con    0  1.0D+00  1.7D-04  2.411D-03 -4.119D+02
 2800 2888     0     0  con    0  1.0D+00  3.9D-04  1.564D-03 -4.119D+02
 2801 2889     0     0  con    0  1.0D+00  4.8D-04  1.505D-03 -4.119D+02
 2802 2890     0     0  con    0  1.0D+00  3.5D-04  3.200D-03 -4.119D+02
 2803 2891     0     0  con    0  1.0D+00  1.6D-04  1.914D-03 -4.119D+02
 2804 2892     0     0  con    0  1.0D+00  4.6D-04  9.260D-04 -4.119D+02
 2805 2893     0     0  con    0  1.0D+00  2.2D-04  2.039D-03 -4.119D+02
 2806 2894     0     0  con    0  1.0D+00  3.7D-04  7.966D-04 -4.119D+02
 2807 2895     0     0  con    0  1.0D+00  1.1D-04  1.849D-03 -4.119D+02
 2808 2896     0     0  con    0  1.0D+00  1.5D-04  7.100D-04 -4.119D+02
 2809 2897     0     0  con    0  1.0D+00  2.0D-04  3.633D-03 -4.119D+02
 2810 2898     0     0  con    0  1.0D+00  1.6D-04  6.405D-04 -4.119D+02
 2811 2899     0     0  con    0  1.0D+00  2.4D-04  1.086D-03 -4.119D+02
 2812 2900     0     0  con    0  1.0D+00  2.3D-04  1.778D-03 -4.119D+02
 2813 2901     0     0  con    0  1.0D+00  2.9D-04  1.166D-03 -4.119D+02
 2814 2902     0     0  con    0  1.0D+00  2.6D-04  8.038D-04 -4.119D+02
 2815 2903     0     0  con    0  1.0D+00  2.7D-04  1.402D-03 -4.119D+02
 2816 2904     0     0  con    0  1.0D+00  4.4D-04  2.706D-03 -4.119D+02
 2817 2905     0     0  con    0  1.0D+00  6.4D-05  3.791D-04 -4.119D+02
 2818 2906     0     0  con    0  1.0D+00  1.3D-04  1.262D-03 -4.119D+02
 2819 2907     0     0  con    0  1.0D+00  3.1D-04  2.059D-03 -4.119D+02
 2820 2909     0     0  con    1  4.5D-01  3.0D-04  2.651D-03 -4.119D+02
 2821 2910     0     0  con    0  1.0D+00  3.7D-04  7.119D-04 -4.119D+02
 2822 2911     0     0  con    0  1.0D+00  2.7D-04  3.512D-04 -4.119D+02
 2823 2912     0     0  con    0  1.0D+00  3.1D-04  2.599D-03 -4.119D+02
 2824 2913     0     0  con    0  1.0D+00  8.1D-05  3.730D-04 -4.119D+02
 2825 2914     0     0  con    0  1.0D+00  4.9D-05  7.742D-04 -4.119D+02
 2826 2915     0     0  con    0  1.0D+00  1.1D-04  1.762D-03 -4.119D+02
 2827 2916     0     0  con    0  1.0D+00  2.6D-04  5.426D-03 -4.119D+02
 2828 2917     0     0  con    0  1.0D+00  4.4D-05  1.216D-03 -4.119D+02
 2829 2918     0     0  con    0  1.0D+00  1.1D-04  5.631D-04 -4.119D+02
 2830 2919     0     0  con    0  1.0D+00  1.8D-04  1.059D-03 -4.119D+02
 2831 2920     0     0  con    0  1.0D+00  2.2D-04  1.963D-03 -4.119D+02
 2832 2921     0     0  con    0  1.0D+00  3.5D-04  1.319D-03 -4.119D+02
 2833 2922     0     0  con    0  1.0D+00  6.4D-05  3.455D-04 -4.119D+02
 2834 2923     0     0  con    0  1.0D+00  1.1D-04  1.202D-03 -4.119D+02
 2835 2924     0     0  con    0  1.0D+00  2.0D-04  2.017D-03 -4.119D+02
 2836 2925     0     0  con    0  1.0D+00  6.1D-05  3.591D-04 -4.119D+02
 2837 2926     0     0  con    0  1.0D+00  9.8D-05  6.752D-04 -4.119D+02
 2838 2927     0     0  con    0  1.0D+00  1.3D-04  7.693D-04 -4.119D+02
 2839 2928     0     0  con    0  1.0D+00  2.9D-04  3.473D-03 -4.119D+02
 2840 2929     0     0  con    0  1.0D+00  1.0D-04  1.012D-03 -4.119D+02
 2841 2930     0     0  con    0  1.0D+00  1.7D-04  7.024D-04 -4.119D+02
 2842 2931     0     0  con    0  1.0D+00  2.3D-04  1.214D-03 -4.119D+02
 2843 2932     0     0  con    0  1.0D+00  4.2D-04  2.709D-03 -4.119D+02
 2844 2933     0     0  con    0  1.0D+00  7.8D-04  4.047D-03 -4.119D+02
 2845 2934     0     0  con    0  1.0D+00  1.0D-04  6.942D-04 -4.119D+02
 2846 2935     0     0  con    0  1.0D+00  3.4D-05  9.224D-04 -4.119D+02
 2847 2936     0     0  con    0  1.0D+00  1.3D-04  1.722D-03 -4.119D+02
 2848 2937     0     0  con    0  1.0D+00  5.4D-04  3.641D-03 -4.119D+02
 2849 2938     0     0  con    0  1.0D+00  6.0D-04  2.233D-03 -4.119D+02
 2850 2939     0     0  con    0  1.0D+00  4.2D-04  8.007D-04 -4.119D+02
 2851 2940     0     0  con    0  1.0D+00  6.1D-04  1.571D-03 -4.119D+02
 2852 2941     0     0  con    0  1.0D+00  5.4D-04  3.699D-03 -4.119D+02
 2853 2942     0     0  con    0  1.0D+00  5.8D-05  1.625D-03 -4.119D+02
 2854 2943     0     0  con    0  1.0D+00  3.0D-04  1.251D-03 -4.119D+02
 2855 2944     0     0  con    0  1.0D+00  2.9D-04  1.419D-03 -4.119D+02
 2856 2946     0     0  con    1  5.1D-01  6.1D-04  3.809D-03 -4.119D+02
 2857 2947     0     0  con    0  1.0D+00  5.6D-04  1.677D-03 -4.119D+02
 2858 2948     0     0  con    0  1.0D+00  4.6D-04  5.147D-04 -4.119D+02
 2859 2949     0     0  con    0  1.0D+00  3.6D-04  1.466D-03 -4.119D+02
 2860 2950     0     0  con    0  1.0D+00  5.6D-04  3.700D-03 -4.119D+02
 2861 2951     0     0  con    0  1.0D+00  5.4D-05  1.077D-03 -4.119D+02
 2862 2952     0     0  con    0  1.0D+00  1.3D-04  1.141D-03 -4.119D+02
 2863 2953     0     0  con    0  1.0D+00  2.1D-04  1.435D-03 -4.119D+02
 2864 2954     0     0  con    0  1.0D+00  7.2D-04  5.509D-03 -4.119D+02
 2865 2955     0     0  con    0  1.0D+00  3.0D-04  1.476D-03 -4.119D+02
 2866 2956     0     0  con    0  1.0D+00  1.9D-04  5.674D-04 -4.119D+02
 2867 2957     0     0  con    0  1.0D+00  2.3D-04  1.122D-03 -4.119D+02
 2868 2958     0     0  con    0  1.0D+00  4.5D-04  1.629D-03 -4.119D+02
 2869 2959     0     0  con    0  1.0D+00  8.3D-04  4.773D-03 -4.119D+02
 2870 2960     0     0  con    0  1.0D+00  7.6D-05  9.918D-04 -4.119D+02
 2871 2961     0     0  con    0  1.0D+00  3.8D-05  8.759D-04 -4.119D+02
 2872 2962     0     0  con    0  1.0D+00  1.5D-04  1.565D-03 -4.119D+02
 2873 2963     0     0  con    0  1.0D+00  5.6D-04  3.616D-03 -4.119D+02
 2874 2964     0     0  con    0  1.0D+00  1.2D-03  5.181D-03 -4.119D+02
 2875 2965     0     0  con    0  1.0D+00  1.7D-04  1.186D-03 -4.119D+02
 2876 2966     0     0  con    0  1.0D+00  1.3D-04  9.747D-04 -4.119D+02
 2877 2967     0     0  con    0  1.0D+00  3.2D-04  1.216D-03 -4.119D+02
 2878 2969     0     0  con    1  4.8D-01  5.4D-04  3.636D-03 -4.119D+02
 2879 2970     0     0  con    0  1.0D+00  4.7D-04  1.772D-03 -4.119D+02
 2880 2971     0     0  con    0  1.0D+00  7.1D-04  4.792D-04 -4.119D+02
 2881 2972     0     0  con    0  1.0D+00  6.3D-04  1.781D-03 -4.119D+02
 2882 2973     0     0  con    0  1.0D+00  1.1D-03  3.993D-03 -4.119D+02
 2883 2974     0     0  con    0  1.0D+00  1.5D-04  1.240D-03 -4.119D+02
 2884 2975     0     0  con    0  1.0D+00  2.1D-04  1.694D-03 -4.119D+02
 2885 2976     0     0  con    0  1.0D+00  3.3D-04  2.235D-03 -4.119D+02
 2886 2978     0     0  con    1  5.3D-01  9.6D-04  5.503D-03 -4.119D+02
 2887 2979     0     0  con    0  1.0D+00  8.7D-04  2.895D-03 -4.119D+02
 2888 2980     0     0  con    0  1.0D+00  1.2D-03  6.684D-04 -4.119D+02
 2889 2981     0     0  con    0  1.0D+00  1.2D-03  2.504D-03 -4.119D+02
 2890 2982     0     0  con    0  1.0D+00  1.1D-03  2.393D-03 -4.119D+02
 2891 2983     0     0  con    0  1.0D+00  3.5D-04  1.237D-03 -4.119D+02
 2892 2984     0     0  con    0  1.0D+00  1.1D-03  3.421D-03 -4.119D+02
 2893 2985     0     0  con    0  1.0D+00  1.6D-04  1.932D-03 -4.119D+02
 2894 2986     0     0  con    0  1.0D+00  1.8D-04  8.949D-04 -4.119D+02
 2895 2987     0     0  con    0  1.0D+00  8.5D-04  1.927D-03 -4.119D+02
 2896 2988     0     0  con    0  1.0D+00  1.6D-03  7.403D-03 -4.119D+02
 2897 2989     0     0  con    0  1.0D+00  1.6D-04  2.611D-03 -4.119D+02
 2898 2990     0     0  con    0  1.0D+00  4.6D-04  6.802D-04 -4.119D+02
 2899 2991     0     0  con    0  1.0D+00  1.0D-03  1.793D-03 -4.119D+02
 2900 2992     0     0  con    0  1.0D+00  1.1D-03  2.095D-03 -4.119D+02
 2901 2994     0     0  con    1  4.9D-01  1.1D-03  6.279D-03 -4.119D+02
 2902 2995     0     0  con    0  1.0D+00  1.5D-03  1.836D-03 -4.119D+02
 2903 2996     0     0  con    0  1.0D+00  4.4D-04  5.202D-04 -4.119D+02
 2904 2997     0     0  con    0  1.0D+00  5.5D-04  2.933D-03 -4.119D+02
 2905 2998     0     0  con    0  1.0D+00  3.2D-04  2.020D-03 -4.119D+02
 2906 2999     0     0  con    0  1.0D+00  1.9D-04  4.184D-04 -4.119D+02
 2907 3000     0     0  con    0  1.0D+00  8.7D-05  7.491D-04 -4.119D+02
 2908 3001     0     0  con    0  1.0D+00  2.2D-04  1.626D-03 -4.119D+02
 2909 3002     0     0  con    0  1.0D+00  7.3D-04  4.487D-03 -4.119D+02
 2910 3003     0     0  con    0  1.0D+00  3.5D-04  1.275D-03 -4.119D+02
 2911 3004     0     0  con    0  1.0D+00  8.3D-04  1.440D-03 -4.119D+02
 2912 3005     0     0  con    0  1.0D+00  7.7D-04  1.951D-03 -4.119D+02
 2913 3006     0     0  con    0  1.0D+00  1.6D-03  6.234D-03 -4.119D+02
 2914 3007     0     0  con    0  1.0D+00  1.7D-04  7.493D-04 -4.119D+02
 2915 3008     0     0  con    0  1.0D+00  1.4D-04  6.041D-04 -4.119D+02
 2916 3009     0     0  con    0  1.0D+00  4.0D-04  1.113D-03 -4.119D+02
 2917 3010     0     0  con    0  1.0D+00  7.3D-04  1.668D-03 -4.119D+02
 2918 3012     0     0  con    1  4.8D-01  1.1D-03  4.609D-03 -4.119D+02
 2919 3013     0     0  con    0  1.0D+00  9.3D-04  1.440D-03 -4.119D+02
 2920 3014     0     0  con    0  1.0D+00  4.1D-04  8.166D-04 -4.119D+02
 2921 3015     0     0  con    0  1.0D+00  8.5D-04  1.886D-03 -4.119D+02
 2922 3016     0     0  con    0  1.0D+00  1.2D-03  6.563D-03 -4.119D+02
 2923 3017     0     0  con    0  1.0D+00  2.7D-04  2.452D-03 -4.119D+02
 2924 3018     0     0  con    0  1.0D+00  7.3D-04  1.764D-03 -4.119D+02
 2925 3019     0     0  con    0  1.0D+00  5.7D-04  1.785D-03 -4.119D+02
 2926 3020     0     0  con    0  1.0D+00  2.5D-03  9.544D-03 -4.119D+02
 2927 3021     0     0  con    0  1.0D+00  4.9D-04  1.994D-03 -4.119D+02
 2928 3022     0     0  con    0  1.0D+00  7.7D-04  1.738D-03 -4.119D+02
 2929 3023     0     0  con    0  1.0D+00  1.4D-03  2.938D-03 -4.119D+02
 2930 3024     0     0  con    0  1.0D+00  2.1D-03  7.845D-03 -4.119D+02
 2931 3025     0     0  con    0  1.0D+00  1.9D-03  2.838D-03 -4.119D+02
 2932 3026     0     0  con    0  1.0D+00  1.8D-04  9.278D-04 -4.119D+02
 2933 3027     0     0  con    0  1.0D+00  7.6D-04  2.332D-03 -4.119D+02
 2934 3028     0     0  con    0  1.0D+00  1.7D-03  4.363D-03 -4.119D+02
 2935 3029     0     0  con    0  1.0D+00  3.2D-03  4.566D-03 -4.119D+02
 2936 3030     0     0  con    0  1.0D+00  1.1D-03  2.517D-03 -4.119D+02
 2937 3031     0     0  con    0  1.0D+00  1.4D-03  9.005D-04 -4.119D+02
 2938 3032     0     0  con    0  1.0D+00  1.4D-03  3.247D-03 -4.119D+02
 2939 3033     0     0  con    0  1.0D+00  2.5D-03  1.306D-03 -4.119D+02
 2940 3034     0     0  con    0  1.0D+00  2.9D-03  8.201D-03 -4.119D+02
 2941 3035     0     0  con    0  1.0D+00  4.6D-05  1.310D-03 -4.119D+02
 2942 3036     0     0  con    0  1.0D+00  4.3D-05  8.183D-04 -4.119D+02
 2943 3037     0     0  con    0  1.0D+00  7.7D-04  2.532D-03 -4.119D+02
 2944 3038     0     0  con    0  1.0D+00  1.6D-03  3.125D-03 -4.119D+02
 2945 3039     0     0  con    0  1.0D+00  4.5D-03  1.345D-02 -4.119D+02
