RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
  327  346     0     0  con    0  1.0D+00  2.4D-01  1.215D+00 -4.018D+02
  328  347     0     0  con    0  1.0D+00  5.2D-01  4.647D+00 -4.021D+02
  329  348     0     0  con    0  1.0D+00  2.1D-01  5.663D-01 -4.027D+02
  330  349     0     0  con    0  1.0D+00  3.9D-02  7.205D-01 -4.029D+02
  331  350     0     0  con    0  1.0D+00  2.0D-01  9.526D-01 -4.032D+02
  332  352     0     0  con    1  4.9D-01  2.2D-01  2.708D+00 -4.034D+02
  333  353     0     0  con    0  1.0D+00  2.5D-01  1.161D+00 -4.038D+02
  334  354     0     0  con    0  1.0D+00  3.0D-01  3.620D-01 -4.041D+02
  335  355     0     0  con    0  1.0D+00  3.0D-01  1.632D+00 -4.043D+02
  336  356     0     0  con    0  1.0D+00  3.3D-01  1.012D+00 -4.046D+02
  337  357     0     0  con    0  1.0D+00  1.8D-01  5.188D-01 -4.049D+02
  338  358     0     0  con    0  1.0D+00  3.0D-01  1.599D+00 -4.053D+02
  339  359     0     0  con    0  1.0D+00  1.3D-01  7.394D-01 -4.056D+02
  340  360     0     0  con    0  1.0D+00  1.5D-01  1.107D+00 -4.059D+02
  341  361     0     0  con    0  1.0D+00  3.9D-01  1.691D+00 -4.063D+02
  342  363     0     0  con    1  4.4D-01  2.8D-01  1.118D+00 -4.065D+02
  343  364     0     0  con    0  1.0D+00  1.4D-01  5.461D-01 -4.067D+02
  344  365     0     0  con    0  1.0D+00  2.7D-01  5.087D-01 -4.069D+02
  345  366     0     0  con    0  1.0D+00  3.1D-01  1.144D+00 -4.071D+02
  346  367     0     0  con    0  1.0D+00  3.5D-01  9.020D-01 -4.074D+02
  347  368     0     0  con    0  1.0D+00  6.2D-01  1.082D+00 -4.080D+02
  348  370     0     0  con    1  5.1D-01  5.8D-01  1.784D+00 -4.084D+02
  349  371     0     0  con    0  1.0D+00  2.5D-01  6.681D-01 -4.088D+02
  350  372     0     0  con    0  1.0D+00  3.0D-01  4.934D-01 -4.091D+02
  351  373     0     0  con    0  1.0D+00  2.4D-01  1.815D+00 -4.093D+02
  352  374     0     0  con    0  1.0D+00  1.1D-01  5.002D-01 -4.095D+02
  353  375     0     0  con    0  1.0D+00  2.1D-01  5.527D-01 -4.097D+02
  354  376     0     0  con    0  1.0D+00  1.7D-01  8.546D-01 -4.099D+02
  355  378     0     0  con    1  4.8D-01  3.3D-01  1.702D+00 -4.101D+02
  356  379     0     0  con    0  1.0D+00  3.1D-01  3.106D-01 -4.103D+02
  357  380     0     0  con    0  1.0D+00  1.2D-01  2.342D-01 -4.104D+02
  358  381     0     0  con    0  1.0D+00  1.6D-01  6.461D-01 -4.105D+02
  359  382     0     0  con    0  1.0D+00  2.0D-01  4.818D-01 -4.106D+02
  360  383     0     0  con    0  1.0D+00  4.5D-02  2.580D-01 -4.107D+02
  361  384     0     0  con    0  1.0D+00  1.5D-01  2.587D-01 -4.108D+02
  362  385     0     0  con    0  1.0D+00  1.2D-01  7.563D-01 -4.109D+02
  363  386     0     0  con    0  1.0D+00  1.3D-01  1.820D-01 -4.110D+02
  364  387     0     0  con    0  1.0D+00  1.0D-01  3.455D-01 -4.110D+02
  365  388     0     0  con    0  1.0D+00  9.1D-02  5.551D-01 -4.111D+02
  366  389     0     0  con    0  1.0D+00  4.2D-02  2.128D-01 -4.111D+02
  367  390     0     0  con    0  1.0D+00  1.3D-01  3.020D-01 -4.112D+02
  368  391     0     0  con    0  1.0D+00  1.1D-01  8.667D-01 -4.112D+02
  369  392     0     0  con    0  1.0D+00  3.4D-02  3.452D-01 -4.113D+02
  370  393     0     0  con    0  1.0D+00  1.1D-01  2.790D-01 -4.113D+02
  371  394     0     0  con    0  1.0D+00  7.7D-02  3.436D-01 -4.114D+02
  372  395     0     0  con    0  1.0D+00  2.3D-01  6.399D-01 -4.114D+02
  373  396     0     0  con    0  1.0D+00  7.3D-02  4.772D-01 -4.114D+02
  374  397     0     0  con    0  1.0D+00  1.9D-02  3.258D-01 -4.115D+02
  375  398     0     0  con    0  1.0D+00  5.0D-02  2.067D-01 -4.115D+02
  376  399     0     0  con    0  1.0D+00  9.5D-02  5.605D-01 -4.116D+02
  377  400     0     0  con    0  1.0D+00  2.2D-01  5.245D-01 -4.116D+02
  378  401     0     0  con    0  1.0D+00  1.0D-01  5.041D-01 -4.117D+02
  379  402     0     0  con    0  1.0D+00  6.5D-02  2.462D-01 -4.117D+02
  380  403     0     0  con    0  1.0D+00  6.8D-02  2.500D-01 -4.117D+02
  381  404     0     0  con    0  1.0D+00  1.0D-01  1.505D-01 -4.118D+02
  382  405     0     0  con    0  1.0D+00  1.4D-01  6.467D-01 -4.118D+02
  383  406     0     0  con    0  1.0D+00  1.3D-01  3.188D-01 -4.119D+02
  384  407     0     0  con    0  1.0D+00  1.0D-01  3.014D-01 -4.119D+02
  385  408     0     0  con    0  1.0D+00  1.4D-01  7.456D-01 -4.119D+02
  386  409     0     0  con    0  1.0D+00  8.5D-02  2.865D-01 -4.120D+02
  387  410     0     0  con    0  1.0D+00  1.3D-01  4.485D-01 -4.120D+02
  388  411     0     0  con    0  1.0D+00  1.6D-01  7.116D-01 -4.121D+02
  389  412     0     0  con    0  1.0D+00  1.8D-01  1.580D-01 -4.121D+02
  390  413     0     0  con    0  1.0D+00  1.1D-01  1.410D-01 -4.121D+02
  391  414     0     0  con    0  1.0D+00  1.0D-01  3.663D-01 -4.122D+02
  392  415     0     0  con    0  1.0D+00  8.2D-02  3.072D-01 -4.122D+02
  393  416     0     0  con    0  1.0D+00  7.3D-02  2.023D-01 -4.122D+02
  394  417     0     0  con    0  1.0D+00  1.0D-01  5.310D-01 -4.122D+02
  395  418     0     0  con    0  1.0D+00  1.2D-01  3.528D-01 -4.122D+02
  396  419     0     0  con    0  1.0D+00  8.8D-03  1.719D-01 -4.123D+02
  397  420     0     0  con    0  1.0D+00  3.7D-02  1.201D-01 -4.123D+02
  398  421     0     0  con    0  1.0D+00  6.1D-02  1.911D-01 -4.123D+02
  399  422     0     0  con    0  1.0D+00  1.2D-01  2.699D-01 -4.123D+02
  400  423     0     0  con    0  1.0D+00  4.2D-02  1.734D-01 -4.123D+02
  401  424     0     0  con    0  1.0D+00  4.0D-02  1.830D-01 -4.123D+02
  402  425     0     0  con    0  1.0D+00  6.8D-02  4.174D-01 -4.123D+02
  403  426     0     0  con    0  1.0D+00  1.1D-01  3.158D-01 -4.124D+02
  404  427     0     0  con    0  1.0D+00  2.8D-02  1.132D-01 -4.124D+02
  405  428     0     0  con    0  1.0D+00  4.8D-02  8.505D-02 -4.124D+02
  406  429     0     0  con    0  1.0D+00  5.7D-02  2.780D-01 -4.124D+02
  407  430     0     0  con    0  1.0D+00  1.0D-01  3.172D-01 -4.124D+02
  408  431     0     0  con    0  1.0D+00  2.6D-02  9.337D-02 -4.124D+02
  409  432     0     0  con    0  1.0D+00  2.7D-02  1.422D-01 -4.124D+02
  410  433     0     0  con    0  1.0D+00  5.6D-02  3.153D-01 -4.125D+02
  411  434     0     0  con    0  1.0D+00  1.4D-01  4.519D-01 -4.125D+02
  412  435     0     0  con    0  1.0D+00  6.4D-02  1.170D-01 -4.125D+02
  413  436     0     0  con    0  1.0D+00  6.8D-02  1.692D-01 -4.125D+02
  414  437     0     0  con    0  1.0D+00  9.0D-02  2.415D-01 -4.125D+02
  415  438     0     0  con    0  1.0D+00  1.5D-01  5.119D-01 -4.125D+02
  416  439     0     0  con    0  1.0D+00  1.0D-02  8.609D-02 -4.126D+02
  417  440     0     0  con    0  1.0D+00  2.5D-02  1.160D-01 -4.126D+02
  418  441     0     0  con    0  1.0D+00  6.8D-02  2.155D-01 -4.126D+02
  419  442     0     0  con    0  1.0D+00  1.3D-01  5.147D-01 -4.126D+02
  420  443     0     0  con    0  1.0D+00  6.0D-02  9.101D-02 -4.126D+02
  421  444     0     0  con    0  1.0D+00  4.0D-02  9.341D-02 -4.126D+02
  422  445     0     0  con    0  1.0D+00  6.0D-02  1.462D-01 -4.126D+02
  423  446     0     0  con    0  1.0D+00  1.1D-01  6.612D-01 -4.126D+02
  424  447     0     0  con    0  1.0D+00  3.0D-02  1.374D-01 -4.126D+02
  425  448     0     0  con    0  1.0D+00  2.1D-02  6.805D-02 -4.126D+02
  426  449     0     0  con    0  1.0D+00  3.7D-02  1.562D-01 -4.127D+02
  427  450     0     0  con    0  1.0D+00  5.7D-02  1.345D-01 -4.127D+02
  428  451     0     0  con    0  1.0D+00  1.0D-01  3.959D-01 -4.127D+02
  429  452     0     0  con    0  1.0D+00  1.0D-02  9.265D-02 -4.127D+02
  430  453     0     0  con    0  1.0D+00  7.9D-03  1.174D-01 -4.127D+02
  431  454     0     0  con    0  1.0D+00  2.3D-02  1.727D-01 -4.127D+02
  432  455     0     0  con    0  1.0D+00  6.2D-02  5.223D-01 -4.127D+02
  433  456     0     0  con    0  1.0D+00  4.0D-02  1.445D-01 -4.127D+02
  434  457     0     0  con    0  1.0D+00  1.5D-02  5.432D-02 -4.127D+02
  435  458     0     0  con    0  1.0D+00  3.0D-02  1.679D-01 -4.127D+02
  436  459     0     0  con    0  1.0D+00  4.1D-02  1.739D-01 -4.127D+02
  437  460     0     0  con    0  1.0D+00  4.2D-02  1.166D-01 -4.127D+02
  438  461     0     0  con    0  1.0D+00  3.3D-02  7.304D-02 -4.127D+02
  439  462     0     0  con    0  1.0D+00  5.6D-02  2.825D-01 -4.127D+02
  440  463     0     0  con    0  1.0D+00  7.8D-03  4.749D-02 -4.127D+02
  441  464     0     0  con    0  1.0D+00  4.2D-03  9.759D-02 -4.127D+02
  442  465     0     0  con    0  1.0D+00  3.1D-02  2.295D-01 -4.127D+02
  443  466     0     0  con    0  1.0D+00  5.1D-02  1.478D-01 -4.127D+02
  444  467     0     0  con    0  1.0D+00  1.6D-02  5.075D-02 -4.127D+02
  445  468     0     0  con    0  1.0D+00  2.1D-02  4.081D-02 -4.127D+02
  446  469     0     0  con    0  1.0D+00  3.4D-02  7.829D-02 -4.127D+02
  447  471     0     0  con    1  4.6D-01  2.8D-02  2.572D-01 -4.127D+02
  448  472     0     0  con    0  1.0D+00  3.1D-02  1.291D-01 -4.127D+02
  449  473     0     0  con    0  1.0D+00  2.9D-02  4.912D-02 -4.127D+02
  450  474     0     0  con    0  1.0D+00  3.4D-02  1.446D-01 -4.128D+02
  451  475     0     0  con    0  1.0D+00  2.4D-02  2.486D-01 -4.128D+02
  452  476     0     0  con    0  1.0D+00  1.1D-02  9.083D-02 -4.128D+02
  453  477     0     0  con    0  1.0D+00  2.8D-02  6.109D-02 -4.128D+02
  454  478     0     0  con    0  1.0D+00  1.7D-02  1.790D-01 -4.128D+02
  455  479     0     0  con    0  1.0D+00  1.9D-02  5.393D-02 -4.128D+02
  456  480     0     0  con    0  1.0D+00  1.4D-02  1.193D-01 -4.128D+02
  457  481     0     0  con    0  1.0D+00  2.0D-02  1.268D-01 -4.128D+02
  458  482     0     0  con    0  1.0D+00  8.0D-03  7.855D-02 -4.128D+02
  459  483     0     0  con    0  1.0D+00  2.1D-02  4.640D-02 -4.128D+02
  460  484     0     0  con    0  1.0D+00  1.8D-02  2.146D-01 -4.128D+02
  461  485     0     0  con    0  1.0D+00  2.0D-03  5.352D-02 -4.128D+02
  462  486     0     0  con    0  1.0D+00  4.5D-03  4.993D-02 -4.128D+02
  463  487     0     0  con    0  1.0D+00  7.3D-03  5.880D-02 -4.128D+02
  464  488     0     0  con    0  1.0D+00  1.6D-02  1.483D-01 -4.128D+02
  465  489     0     0  con    0  1.0D+00  3.0D-02  7.334D-02 -4.128D+02
  466  490     0     0  con    0  1.0D+00  5.5D-03  2.761D-02 -4.128D+02
  467  491     0     0  con    0  1.0D+00  6.6D-03  2.817D-02 -4.128D+02
  468  492     0     0  con    0  1.0D+00  1.1D-02  9.462D-02 -4.128D+02
  469  493     0     0  con    0  1.0D+00  2.3D-02  6.594D-02 -4.128D+02
  470  494     0     0  con    0  1.0D+00  1.4D-02  4.622D-02 -4.128D+02
  471  495     0     0  con    0  1.0D+00  2.0D-02  3.309D-02 -4.128D+02
  472  496     0     0  con    0  1.0D+00  1.1D-02  8.674D-02 -4.128D+02
  473  497     0     0  con    0  1.0D+00  7.8D-03  3.131D-02 -4.128D+02
  474  498     0     0  con    0  1.0D+00  1.2D-02  3.041D-02 -4.128D+02
  475  499     0     0  con    0  1.0D+00  1.3D-02  8.615D-02 -4.128D+02
  476  500     0     0  con    0  1.0D+00  2.5D-02  5.402D-02 -4.128D+02
  477  501     0     0  con    0  1.0D+00  3.9D-02  2.363D-01 -4.128D+02
  478  502     0     0  con    0  1.0D+00  3.1D-03  2.142D-02 -4.128D+02
  479  503     0     0  con    0  1.0D+00  1.7D-03  4.374D-02 -4.128D+02
  480  504     0     0  con    0  1.0D+00  8.8D-03  7.596D-02 -4.128D+02
  481  505     0     0  con    0  1.0D+00  2.0D-02  1.014D-01 -4.128D+02
  482  506     0     0  con    0  1.0D+00  5.6D-02  3.083D-01 -4.128D+02
  483  507     0     0  con    0  1.0D+00  2.4D-02  8.932D-02 -4.128D+02
  484  508     0     0  con    0  1.0D+00  1.4D-02  6.855D-02 -4.128D+02
  485  509     0     0  con    0  1.0D+00  2.7D-02  7.321D-02 -4.128D+02
  486  510     0     0  con    0  1.0D+00  4.3D-02  3.508D-01 -4.128D+02
  487  511     0     0  con    0  1.0D+00  3.0D-03  9.373D-02 -4.128D+02
  488  512     0     0  con    0  1.0D+00  9.7D-03  3.673D-02 -4.128D+02
  489  513     0     0  con    0  1.0D+00  2.1D-02  7.676D-02 -4.128D+02
  490  514     0     0  con    0  1.0D+00  2.6D-02  1.364D-01 -4.128D+02
  491  515     0     0  con    0  1.0D+00  3.9D-02  1.700D-01 -4.128D+02
  492  516     0     0  con    0  1.0D+00  6.2D-03  2.770D-02 -4.128D+02
  493  517     0     0  con    0  1.0D+00  3.3D-03  5.529D-02 -4.128D+02
  494  518     0     0  con    0  1.0D+00  7.9D-03  1.047D-01 -4.128D+02
  495  519     0     0  con    0  1.0D+00  2.5D-02  2.119D-01 -4.128D+02
  496  520     0     0  con    0  1.0D+00  2.0D-02  9.456D-02 -4.128D+02
  497  521     0     0  con    0  1.0D+00  8.9D-03  3.638D-02 -4.128D+02
  498  522     0     0  con    0  1.0D+00  1.5D-02  4.385D-02 -4.128D+02
  499  523     0     0  con    0  1.0D+00  1.5D-02  9.647D-02 -4.128D+02
  500  524     0     0  con    0  1.0D+00  6.4D-03  3.444D-02 -4.128D+02
  501  525     0     0  con    0  1.0D+00  5.7D-03  1.839D-02 -4.128D+02
  502  526     0     0  con    0  1.0D+00  6.8D-03  3.788D-02 -4.128D+02
  503  527     0     0  con    0  1.0D+00  1.6D-02  1.341D-01 -4.128D+02
  504  528     0     0  con    0  1.0D+00  8.8D-03  3.252D-02 -4.128D+02
  505  529     0     0  con    0  1.0D+00  2.3D-03  1.718D-02 -4.128D+02
  506  530     0     0  con    0  1.0D+00  5.3D-03  2.515D-02 -4.128D+02
  507  531     0     0  con    0  1.0D+00  9.2D-03  3.535D-02 -4.128D+02
  508  532     0     0  con    0  1.0D+00  1.1D-02  3.200D-02 -4.128D+02
  509  533     0     0  con    0  1.0D+00  4.7D-03  1.082D-02 -4.128D+02
  510  534     0     0  con    0  1.0D+00  9.6D-03  4.041D-02 -4.128D+02
  511  535     0     0  con    0  1.0D+00  1.2D-02  8.416D-02 -4.128D+02
  512  536     0     0  con    0  1.0D+00  1.0D-03  3.152D-02 -4.128D+02
  513  537     0     0  con    0  1.0D+00  4.1D-03  2.342D-02 -4.128D+02
  514  538     0     0  con    0  1.0D+00  6.6D-03  3.055D-02 -4.128D+02
  515  539     0     0  con    0  1.0D+00  1.3D-02  8.826D-02 -4.128D+02
  516  540     0     0  con    0  1.0D+00  1.6D-02  9.009D-02 -4.128D+02
  517  541     0     0  con    0  1.0D+00  5.0D-03  2.189D-02 -4.128D+02
  518  542     0     0  con    0  1.0D+00  9.7D-04  1.080D-02 -4.128D+02
  519  543     0     0  con    0  1.0D+00  1.9D-03  3.185D-02 -4.128D+02
  520  544     0     0  con    0  1.0D+00  4.9D-03  4.007D-02 -4.128D+02
  521  545     0     0  con    0  1.0D+00  1.1D-02  6.010D-02 -4.128D+02
  522  546     0     0  con    0  1.0D+00  2.7D-03  2.518D-02 -4.128D+02
  523  547     0     0  con    0  1.0D+00  1.3D-03  8.489D-03 -4.128D+02
  524  548     0     0  con    0  1.0D+00  3.3D-03  1.199D-02 -4.128D+02
  525  549     0     0  con    0  1.0D+00  4.8D-03  9.315D-03 -4.128D+02
  526  551     0     0  con    1  4.8D-01  6.4D-03  6.016D-02 -4.128D+02
  527  552     0     0  con    0  1.0D+00  5.7D-03  2.480D-02 -4.128D+02
  528  553     0     0  con    0  1.0D+00  4.3D-03  9.632D-03 -4.128D+02
  529  554     0     0  con    0  1.0D+00  3.4D-03  2.703D-02 -4.128D+02
  530  555     0     0  con    0  1.0D+00  2.7D-03  1.467D-02 -4.128D+02
  531  556     0     0  con    0  1.0D+00  1.2D-03  7.617D-03 -4.128D+02
  532  557     0     0  con    0  1.0D+00  3.7D-03  2.072D-02 -4.128D+02
  533  558     0     0  con    0  1.0D+00  5.6D-03  5.929D-02 -4.128D+02
  534  559     0     0  con    0  1.0D+00  4.8D-04  1.022D-02 -4.128D+02
  535  560     0     0  con    0  1.0D+00  1.4D-03  1.088D-02 -4.128D+02
  536  561     0     0  con    0  1.0D+00  3.0D-03  1.757D-02 -4.128D+02
  537  562     0     0  con    0  1.0D+00  5.6D-03  2.623D-02 -4.128D+02
  538  563     0     0  con    0  1.0D+00  1.1D-02  5.332D-02 -4.128D+02
  539  564     0     0  con    0  1.0D+00  1.5D-03  5.079D-03 -4.128D+02
  540  565     0     0  con    0  1.0D+00  6.3D-04  9.868D-03 -4.128D+02
  541  566     0     0  con    0  1.0D+00  2.4D-03  1.641D-02 -4.128D+02
  542  567     0     0  con    0  1.0D+00  8.2D-03  7.717D-02 -4.128D+02
  543  568     0     0  con    0  1.0D+00  1.6D-03  2.234D-02 -4.128D+02
  544  569     0     0  con    0  1.0D+00  3.3D-03  8.667D-03 -4.128D+02
  545  570     0     0  con    0  1.0D+00  5.2D-03  1.383D-02 -4.128D+02
  546  571     0     0  con    0  1.0D+00  6.8D-03  1.985D-02 -4.128D+02
  547  573     0     0  con    1  4.2D-01  6.1D-03  3.824D-02 -4.128D+02
  548  574     0     0  con    0  1.0D+00  4.7D-03  8.820D-03 -4.128D+02
  549  575     0     0  con    0  1.0D+00  2.7D-03  9.379D-03 -4.128D+02
  550  576     0     0  con    0  1.0D+00  7.4D-03  2.081D-02 -4.128D+02
  551  578     0     0  con    1  3.3D-01  3.2D-03  3.392D-02 -4.128D+02
  552  579     0     0  con    0  1.0D+00  3.7D-03  1.542D-02 -4.128D+02
  553  580     0     0  con    0  1.0D+00  3.1D-03  6.962D-03 -4.128D+02
  554  581     0     0  con    0  1.0D+00  3.0D-03  2.336D-02 -4.128D+02
  555  582     0     0  con    0  1.0D+00  1.6D-03  1.181D-02 -4.128D+02
  556  583     0     0  con    0  1.0D+00  1.4D-03  5.962D-03 -4.128D+02
  557  584     0     0  con    0  1.0D+00  2.1D-03  2.966D-02 -4.128D+02
  558  585     0     0  con    0  1.0D+00  1.7D-03  8.597D-03 -4.128D+02
  559  586     0     0  con    0  1.0D+00  1.4D-03  1.315D-02 -4.128D+02
  560  587     0     0  con    0  1.0D+00  2.9D-03  1.673D-02 -4.128D+02
  561  588     0     0  con    0  1.0D+00  3.3D-03  2.126D-02 -4.128D+02
  562  589     0     0  con    0  1.0D+00  5.5D-04  5.861D-03 -4.128D+02
  563  590     0     0  con    0  1.0D+00  5.5D-04  4.680D-03 -4.128D+02
  564  591     0     0  con    0  1.0D+00  1.5D-03  7.351D-03 -4.128D+02
  565  592     0     0  con    0  1.0D+00  2.3D-03  2.672D-02 -4.128D+02
  566  593     0     0  con    0  1.0D+00  1.4D-03  3.961D-03 -4.128D+02
  567  594     0     0  con    0  1.0D+00  8.2D-04  4.307D-03 -4.128D+02
  568  595     0     0  con    0  1.0D+00  1.0D-03  6.474D-03 -4.128D+02
  569  596     0     0  con    0  1.0D+00  2.3D-03  1.600D-02 -4.128D+02
  570  597     0     0  con    0  1.0D+00  1.6D-03  4.059D-03 -4.128D+02
  571  598     0     0  con    0  1.0D+00  1.1D-03  3.399D-03 -4.128D+02
  572  599     0     0  con    0  1.0D+00  1.4D-03  6.371D-03 -4.128D+02
  573  600     0     0  con    0  1.0D+00  3.0D-03  2.144D-02 -4.128D+02
  574  601     0     0  con    0  1.0D+00  1.0D-03  3.245D-03 -4.128D+02
  575  602     0     0  con    0  1.0D+00  7.2D-04  4.488D-03 -4.128D+02
  576  603     0     0  con    0  1.0D+00  1.2D-03  6.512D-03 -4.128D+02
  577  604     0     0  con    0  1.0D+00  2.8D-03  1.080D-02 -4.128D+02
  578  605     0     0  con    0  1.0D+00  3.0D-03  6.145D-03 -4.128D+02
  579  606     0     0  con    0  1.0D+00  1.8D-03  4.263D-03 -4.128D+02
  580  607     0     0  con    0  1.0D+00  2.6D-03  1.182D-02 -4.128D+02
  581  608     0     0  con    0  1.0D+00  1.8D-03  9.434D-03 -4.128D+02
  582  609     0     0  con    0  1.0D+00  2.8D-04  4.399D-03 -4.128D+02
  583  610     0     0  con    0  1.0D+00  9.9D-04  3.039D-03 -4.128D+02
  584  611     0     0  con    0  1.0D+00  1.2D-03  4.930D-03 -4.128D+02
  585  612     0     0  con    0  1.0D+00  2.6D-03  6.801D-03 -4.128D+02
  586  613     0     0  con    0  1.0D+00  1.7D-03  1.147D-02 -4.128D+02
  587  614     0     0  con    0  1.0D+00  3.2D-04  5.710D-03 -4.128D+02
  588  615     0     0  con    0  1.0D+00  4.1D-04  2.728D-03 -4.128D+02
  589  616     0     0  con    0  1.0D+00  5.8D-04  5.238D-03 -4.128D+02
  590  617     0     0  con    0  1.0D+00  1.8D-03  1.634D-02 -4.128D+02
  591  618     0     0  con    0  1.0D+00  4.4D-04  3.611D-03 -4.128D+02
  592  619     0     0  con    0  1.0D+00  3.8D-04  2.296D-03 -4.128D+02
  593  620     0     0  con    0  1.0D+00  8.5D-04  3.790D-03 -4.128D+02
  594  621     0     0  con    0  1.0D+00  1.4D-03  7.290D-03 -4.128D+02
  595  622     0     0  con    0  1.0D+00  1.8D-03  6.899D-03 -4.128D+02
  596  623     0     0  con    0  1.0D+00  1.7D-04  1.546D-03 -4.128D+02
  597  624     0     0  con    0  1.0D+00  3.9D-04  3.953D-03 -4.128D+02
  598  625     0     0  con    0  1.0D+00  7.9D-04  5.154D-03 -4.128D+02
  599  626     0     0  con    0  1.0D+00  1.1D-03  3.352D-03 -4.128D+02
  600  627     0     0  con    0  1.0D+00  5.8D-04  1.642D-03 -4.128D+02
  601  628     0     0  con    0  1.0D+00  1.1D-03  6.412D-03 -4.128D+02
  602  629     0     0  con    0  1.0D+00  4.2D-04  3.466D-03 -4.128D+02
  603  630     0     0  con    0  1.0D+00  3.1D-04  3.686D-03 -4.128D+02
  604  631     0     0  con    0  1.0D+00  1.0D-03  6.286D-03 -4.128D+02
  605  633     0     0  con    1  4.6D-01  9.9D-04  5.724D-03 -4.128D+02
  606  634     0     0  con    0  1.0D+00  6.8D-04  3.015D-03 -4.128D+02
  607  635     0     0  con    0  1.0D+00  1.6D-03  2.691D-03 -4.128D+02
  608  636     0     0  con    0  1.0D+00  1.1D-03  9.637D-03 -4.128D+02
  609  637     0     0  con    0  1.0D+00  8.8D-05  3.675D-03 -4.128D+02
  610  638     0     0  con    0  1.0D+00  2.6D-04  2.004D-03 -4.128D+02
  611  639     0     0  con    0  1.0D+00  5.6D-04  4.358D-03 -4.128D+02
  612  640     0     0  con    0  1.0D+00  1.3D-03  3.543D-03 -4.128D+02
  613  642     0     0  con    1  3.6D-01  1.1D-03  8.938D-03 -4.128D+02
  614  643     0     0  con    0  1.0D+00  8.0D-04  3.212D-03 -4.128D+02
  615  644     0     0  con    0  1.0D+00  8.9D-04  1.378D-03 -4.128D+02
  616  645     0     0  con    0  1.0D+00  8.4D-04  4.795D-03 -4.128D+02
  617  646     0     0  con    0  1.0D+00  8.7D-04  3.124D-03 -4.128D+02
  618  647     0     0  con    0  1.0D+00  4.9D-04  1.131D-03 -4.128D+02
  619  648     0     0  con    0  1.0D+00  1.3D-03  3.918D-03 -4.128D+02
  620  649     0     0  con    0  1.0D+00  7.4D-04  4.768D-03 -4.128D+02
  621  650     0     0  con    0  1.0D+00  1.4D-04  1.225D-03 -4.128D+02
  622  651     0     0  con    0  1.0D+00  7.3D-04  9.447D-04 -4.128D+02
  623  652     0     0  con    0  1.0D+00  9.4D-04  6.710D-03 -4.128D+02
  624  653     0     0  con    0  1.0D+00  7.1D-04  4.134D-03 -4.128D+02
  625  654     0     0  con    0  1.0D+00  1.1D-03  2.466D-03 -4.128D+02
  626  655     0     0  con    0  1.0D+00  2.2D-04  2.254D-03 -4.128D+02
  627  656     0     0  con    0  1.0D+00  2.1D-04  2.304D-03 -4.128D+02
  628  657     0     0  con    0  1.0D+00  4.6D-04  2.558D-03 -4.128D+02
  629  659     0     0  con    1  4.1D-01  4.2D-04  4.229D-03 -4.128D+02
  630  660     0     0  con    0  1.0D+00  3.5D-04  2.671D-03 -4.128D+02
  631  661     0     0  con    0  1.0D+00  6.2D-04  9.763D-04 -4.128D+02
  632  662     0     0  con    0  1.0D+00  6.3D-04  4.257D-03 -4.128D+02
  633  663     0     0  con    0  1.0D+00  3.1D-04  1.616D-03 -4.128D+02
  634  664     0     0  con    0  1.0D+00  1.8D-04  1.783D-03 -4.128D+02
  635  665     0     0  con    0  1.0D+00  5.2D-04  2.721D-03 -4.128D+02
  636  666     0     0  con    0  1.0D+00  7.4D-04  2.441D-03 -4.128D+02
  637  667     0     0  con    0  1.0D+00  3.1D-04  8.646D-04 -4.128D+02
  638  668     0     0  con    0  1.0D+00  1.4D-04  1.007D-03 -4.128D+02
  639  669     0     0  con    0  1.0D+00  5.8D-04  2.488D-03 -4.128D+02
  640  670     0     0  con    0  1.0D+00  8.7D-04  5.118D-03 -4.128D+02
  641  671     0     0  con    0  1.0D+00  1.3D-04  1.932D-03 -4.128D+02
  642  672     0     0  con    0  1.0D+00  5.2D-04  1.346D-03 -4.128D+02
  643  673     0     0  con    0  1.0D+00  6.6D-04  2.302D-03 -4.128D+02
  644  674     0     0  con    0  1.0D+00  1.2D-03  3.537D-03 -4.128D+02
  645  675     0     0  con    0  1.0D+00  3.3D-04  7.245D-04 -4.128D+02
  646  676     0     0  con    0  1.0D+00  2.9D-04  1.730D-03 -4.128D+02
  647  677     0     0  con    0  1.0D+00  5.4D-04  2.667D-03 -4.128D+02
  648  678     0     0  con    0  1.0D+00  8.4D-04  4.573D-03 -4.128D+02
  649  679     0     0  con    0  1.0D+00  3.9D-04  1.151D-03 -4.128D+02
  650  680     0     0  con    0  1.0D+00  4.7D-04  1.336D-03 -4.128D+02
  651  681     0     0  con    0  1.0D+00  4.8D-04  2.052D-03 -4.128D+02
  652  682     0     0  con    0  1.0D+00  9.7D-04  8.038D-03 -4.128D+02
  653  683     0     0  con    0  1.0D+00  8.9D-05  1.292D-03 -4.128D+02
  654  684     0     0  con    0  1.0D+00  1.1D-04  9.993D-04 -4.128D+02
  655  685     0     0  con    0  1.0D+00  3.6D-04  2.054D-03 -4.128D+02
  656  686     0     0  con    0  1.0D+00  6.2D-04  2.919D-03 -4.128D+02
  657  687     0     0  con    0  1.0D+00  5.7D-04  1.694D-03 -4.128D+02
