RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =         4200     M =            5

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
  311  321     0     0  con    0  1.0D+00  6.0D-01  6.571D-01 -3.921D+02
  312  322     0     0  con    0  1.0D+00  7.6D-01  1.868D+00 -3.928D+02
  313  324     0     0  con    1  4.8D-01  8.8D-01  3.478D+00 -3.935D+02
  314  325     0     0  con    0  1.0D+00  8.6D-01  1.052D+00 -3.946D+02
  315  326     0     0  con    0  1.0D+00  5.9D-01  6.692D-01 -3.955D+02
  316  327     0     0  con    0  1.0D+00  6.0D-01  2.975D+00 -3.963D+02
  317  328     0     0  con    0  1.0D+00  3.5D-01  1.055D+00 -3.971D+02
  318  329     0     0  con    0  1.0D+00  2.6D-01  1.085D+00 -3.979D+02
  319  330     0     0  con    0  1.0D+00  6.5D-01  3.669D+00 -3.989D+02
  320  331     0     0  con    0  1.0D+00  2.4D-01  1.684D+00 -4.000D+02
  321  332     0     0  con    0  1.0D+00  1.4D-01  1.131D+00 -4.005D+02
  322  333     0     0  con    0  1.0D+00  4.9D-01  1.357D+00 -4.014D+02
  323  335     0     0  con    1  3.7D-01  3.1D-01  1.908D+00 -4.018D+02
  324  336     0     0  con    0  1.0D+00  2.7D-01  1.595D+00 -4.023D+02
  325  337     0     0  con    0  1.0D+00  6.9D-01  1.008D+00 -4.032D+02
  326  338     0     0  con    0  1.0D+00  4.8D-01  2.529D+00 -4.034D+02
  327  339     0     0  con    0  1.0D+00  6.5D-02  9.113D-01 -4.038D+02
  328  340     0     0  con    0  1.0D+00  8.3D-02  6.239D-01 -4.041D+02
  329  341     0     0  con    0  1.0D+00  1.5D-01  1.134D+00 -4.044D+02
  330  342     0     0  con    0  1.0D+00  2.6D-01  8.852D-01 -4.050D+02
  331  344     0     0  con    1  4.9D-01  3.1D-01  2.988D+00 -4.054D+02
  332  345     0     0  con    0  1.0D+00  1.9D-01  1.021D+00 -4.059D+02
  333  346     0     0  con    0  1.0D+00  3.1D-01  4.699D-01 -4.065D+02
  334  347     0     0  con    0  1.0D+00  2.1D-01  1.975D+00 -4.067D+02
  335  348     0     0  con    0  1.0D+00  5.7D-02  7.938D-01 -4.069D+02
  336  349     0     0  con    0  1.0D+00  8.6D-02  7.169D-01 -4.070D+02
  337  350     0     0  con    0  1.0D+00  1.0D-01  9.780D-01 -4.072D+02
  338  351     0     0  con    0  1.0D+00  4.1D-01  2.424D+00 -4.075D+02
  339  352     0     0  con    0  1.0D+00  3.8D-01  1.487D+00 -4.078D+02
  340  353     0     0  con    0  1.0D+00  8.8D-02  3.472D-01 -4.080D+02
  341  354     0     0  con    0  1.0D+00  1.5D-01  3.443D-01 -4.082D+02
  342  355     0     0  con    0  1.0D+00  1.5D-01  1.019D+00 -4.083D+02
  343  356     0     0  con    0  1.0D+00  9.7D-02  7.025D-01 -4.084D+02
  344  357     0     0  con    0  1.0D+00  2.9D-01  5.831D-01 -4.086D+02
  345  358     0     0  con    0  1.0D+00  1.3D-01  8.900D-01 -4.086D+02
  346  359     0     0  con    0  1.0D+00  1.4D-02  4.138D-01 -4.087D+02
  347  360     0     0  con    0  1.0D+00  1.1D-01  4.400D-01 -4.089D+02
  348  361     0     0  con    0  1.0D+00  1.2D-01  6.853D-01 -4.089D+02
  349  362     0     0  con    0  1.0D+00  3.6D-01  1.406D+00 -4.090D+02
  350  363     0     0  con    0  1.0D+00  7.0D-02  3.445D-01 -4.092D+02
  351  364     0     0  con    0  1.0D+00  3.0D-02  4.965D-01 -4.092D+02
  352  365     0     0  con    0  1.0D+00  1.0D-01  7.337D-01 -4.093D+02
  353  366     0     0  con    0  1.0D+00  2.5D-01  1.123D+00 -4.093D+02
  354  367     0     0  con    0  1.0D+00  1.7D-02  2.572D-01 -4.095D+02
  355  368     0     0  con    0  1.0D+00  5.6D-02  1.885D-01 -4.095D+02
  356  369     0     0  con    0  1.0D+00  1.4D-01  3.713D-01 -4.096D+02
  357  370     0     0  con    0  1.0D+00  2.6D-01  1.055D+00 -4.097D+02
  358  371     0     0  con    0  1.0D+00  1.9D-01  2.442D-01 -4.098D+02
  359  372     0     0  con    0  1.0D+00  1.3D-01  3.481D-01 -4.099D+02
  360  373     0     0  con    0  1.0D+00  1.8D-01  5.285D-01 -4.100D+02
  361  374     0     0  con    0  1.0D+00  3.2D-01  1.155D+00 -4.100D+02
  362  375     0     0  con    0  1.0D+00  1.2D-01  3.966D-01 -4.102D+02
  363  376     0     0  con    0  1.0D+00  1.0D-01  2.520D-01 -4.103D+02
  364  377     0     0  con    0  1.0D+00  1.3D-01  3.606D-01 -4.104D+02
  365  378     0     0  con    0  1.0D+00  2.6D-01  4.590D-01 -4.105D+02
  366  380     0     0  con    1  4.4D-01  2.3D-01  9.882D-01 -4.106D+02
  367  381     0     0  con    0  1.0D+00  2.4D-01  3.953D-01 -4.107D+02
  368  382     0     0  con    0  1.0D+00  1.5D-01  2.132D-01 -4.108D+02
  369  383     0     0  con    0  1.0D+00  2.4D-01  5.506D-01 -4.109D+02
  370  384     0     0  con    0  1.0D+00  2.1D-01  1.311D+00 -4.110D+02
  371  385     0     0  con    0  1.0D+00  2.4D-02  3.214D-01 -4.111D+02
  372  386     0     0  con    0  1.0D+00  4.1D-02  1.871D-01 -4.111D+02
  373  387     0     0  con    0  1.0D+00  8.4D-02  3.508D-01 -4.112D+02
  374  388     0     0  con    0  1.0D+00  1.9D-01  3.616D-01 -4.113D+02
  375  390     0     0  con    1  4.1D-01  1.7D-01  1.062D+00 -4.114D+02
  376  391     0     0  con    0  1.0D+00  1.4D-01  2.256D-01 -4.114D+02
  377  392     0     0  con    0  1.0D+00  5.2D-02  1.352D-01 -4.114D+02
  378  393     0     0  con    0  1.0D+00  8.1D-02  2.966D-01 -4.115D+02
  379  394     0     0  con    0  1.0D+00  9.6D-02  1.020D+00 -4.115D+02
  380  395     0     0  con    0  1.0D+00  1.7D-02  2.759D-01 -4.115D+02
  381  396     0     0  con    0  1.0D+00  4.0D-02  2.296D-01 -4.116D+02
  382  397     0     0  con    0  1.0D+00  6.1D-02  3.659D-01 -4.116D+02
  383  398     0     0  con    0  1.0D+00  1.4D-01  6.600D-01 -4.117D+02
  384  399     0     0  con    0  1.0D+00  2.1D-01  1.381D+00 -4.117D+02
  385  400     0     0  con    0  1.0D+00  5.3D-02  1.581D-01 -4.117D+02
  386  401     0     0  con    0  1.0D+00  8.3D-03  1.315D-01 -4.117D+02
  387  402     0     0  con    0  1.0D+00  3.3D-02  3.235D-01 -4.118D+02
  388  403     0     0  con    0  1.0D+00  9.1D-02  4.142D-01 -4.118D+02
  389  405     0     0  con    1  4.4D-01  7.9D-02  5.586D-01 -4.118D+02
  390  406     0     0  con    0  1.0D+00  8.1D-02  1.244D-01 -4.118D+02
  391  407     0     0  con    0  1.0D+00  6.0D-02  8.784D-02 -4.118D+02
  392  408     0     0  con    0  1.0D+00  7.6D-02  4.167D-01 -4.119D+02
  393  409     0     0  con    0  1.0D+00  9.3D-02  1.347D-01 -4.119D+02
  394  410     0     0  con    0  1.0D+00  6.7D-02  1.353D-01 -4.119D+02
  395  411     0     0  con    0  1.0D+00  1.9D-01  6.320D-01 -4.119D+02
  396  412     0     0  con    0  1.0D+00  2.4D-02  1.446D-01 -4.120D+02
  397  413     0     0  con    0  1.0D+00  1.4D-02  1.753D-01 -4.120D+02
  398  414     0     0  con    0  1.0D+00  8.3D-02  5.224D-01 -4.120D+02
  399  415     0     0  con    0  1.0D+00  1.8D-01  5.386D-01 -4.121D+02
  400  416     0     0  con    0  1.0D+00  6.5D-02  1.894D-01 -4.121D+02
  401  417     0     0  con    0  1.0D+00  1.9D-01  1.854D-01 -4.121D+02
  402  418     0     0  con    0  1.0D+00  1.6D-01  4.777D-01 -4.122D+02
  403  419     0     0  con    0  1.0D+00  2.5D-01  6.485D-01 -4.122D+02
  404  420     0     0  con    0  1.0D+00  1.9D-02  1.695D-01 -4.122D+02
  405  421     0     0  con    0  1.0D+00  2.9D-02  2.124D-01 -4.122D+02
  406  422     0     0  con    0  1.0D+00  8.6D-02  5.509D-01 -4.123D+02
  407  423     0     0  con    0  1.0D+00  1.2D-01  1.892D-01 -4.123D+02
  408  424     0     0  con    0  1.0D+00  1.0D-01  1.918D-01 -4.123D+02
  409  425     0     0  con    0  1.0D+00  5.8D-02  1.226D-01 -4.124D+02
  410  426     0     0  con    0  1.0D+00  5.4D-02  2.256D-01 -4.124D+02
  411  427     0     0  con    0  1.0D+00  5.5D-02  1.619D-01 -4.124D+02
  412  428     0     0  con    0  1.0D+00  5.9D-02  9.929D-02 -4.124D+02
  413  429     0     0  con    0  1.0D+00  8.8D-02  3.506D-01 -4.124D+02
  414  431     0     0  con    1  5.0D-01  5.3D-02  3.108D-01 -4.124D+02
  415  432     0     0  con    0  1.0D+00  2.3D-02  1.451D-01 -4.124D+02
  416  433     0     0  con    0  1.0D+00  5.6D-02  1.261D-01 -4.124D+02
  417  434     0     0  con    0  1.0D+00  7.5D-02  5.383D-01 -4.125D+02
  418  435     0     0  con    0  1.0D+00  6.5D-03  1.407D-01 -4.125D+02
  419  436     0     0  con    0  1.0D+00  2.2D-02  1.066D-01 -4.125D+02
  420  437     0     0  con    0  1.0D+00  4.0D-02  1.815D-01 -4.125D+02
  421  438     0     0  con    0  1.0D+00  9.1D-02  3.710D-01 -4.125D+02
  422  439     0     0  con    0  1.0D+00  1.1D-01  4.339D-01 -4.125D+02
  423  440     0     0  con    0  1.0D+00  2.0D-02  6.415D-02 -4.125D+02
  424  441     0     0  con    0  1.0D+00  7.3D-03  9.505D-02 -4.125D+02
  425  442     0     0  con    0  1.0D+00  2.7D-02  2.045D-01 -4.125D+02
  426  443     0     0  con    0  1.0D+00  8.6D-02  5.067D-01 -4.125D+02
  427  444     0     0  con    0  1.0D+00  5.3D-02  1.373D-01 -4.125D+02
  428  445     0     0  con    0  1.0D+00  5.1D-02  8.995D-02 -4.125D+02
  429  446     0     0  con    0  1.0D+00  4.5D-02  1.524D-01 -4.125D+02
  430  447     0     0  con    0  1.0D+00  6.6D-02  1.747D-01 -4.126D+02
  431  448     0     0  con    0  1.0D+00  1.5D-02  6.511D-02 -4.126D+02
  432  449     0     0  con    0  1.0D+00  1.8D-02  7.678D-02 -4.126D+02
  433  450     0     0  con    0  1.0D+00  2.8D-02  1.187D-01 -4.126D+02
  434  451     0     0  con    0  1.0D+00  8.6D-02  5.587D-01 -4.126D+02
  435  452     0     0  con    0  1.0D+00  8.2D-03  9.099D-02 -4.126D+02
  436  453     0     0  con    0  1.0D+00  1.4D-02  4.251D-02 -4.126D+02
  437  454     0     0  con    0  1.0D+00  2.8D-02  8.247D-02 -4.126D+02
  438  455     0     0  con    0  1.0D+00  3.5D-02  1.082D-01 -4.126D+02
  439  456     0     0  con    0  1.0D+00  8.7D-02  2.695D-01 -4.126D+02
  440  457     0     0  con    0  1.0D+00  7.9D-03  6.415D-02 -4.126D+02
  441  458     0     0  con    0  1.0D+00  4.7D-03  3.318D-02 -4.126D+02
  442  459     0     0  con    0  1.0D+00  1.7D-02  5.656D-02 -4.126D+02
  443  460     0     0  con    0  1.0D+00  2.9D-02  1.112D-01 -4.126D+02
  444  461     0     0  con    0  1.0D+00  4.1D-02  1.103D-01 -4.126D+02
  445  462     0     0  con    0  1.0D+00  3.2D-03  2.127D-02 -4.126D+02
  446  463     0     0  con    0  1.0D+00  5.9D-03  2.633D-02 -4.126D+02
  447  464     0     0  con    0  1.0D+00  1.1D-02  1.022D-01 -4.126D+02
  448  465     0     0  con    0  1.0D+00  1.1D-02  3.702D-02 -4.126D+02
  449  466     0     0  con    0  1.0D+00  1.4D-02  1.759D-02 -4.126D+02
  450  467     0     0  con    0  1.0D+00  1.5D-02  6.617D-02 -4.126D+02
  451  468     0     0  con    0  1.0D+00  3.1D-03  3.133D-02 -4.126D+02
  452  469     0     0  con    0  1.0D+00  3.0D-03  1.661D-02 -4.126D+02
  453  470     0     0  con    0  1.0D+00  5.5D-03  3.278D-02 -4.126D+02
  454  471     0     0  con    0  1.0D+00  1.3D-02  3.043D-02 -4.126D+02
  455  473     0     0  con    1  4.4D-01  1.6D-02  1.253D-01 -4.126D+02
  456  474     0     0  con    0  1.0D+00  1.8D-02  3.420D-02 -4.126D+02
  457  475     0     0  con    0  1.0D+00  9.8D-03  1.861D-02 -4.126D+02
  458  476     0     0  con    0  1.0D+00  1.1D-02  6.702D-02 -4.126D+02
  459  477     0     0  con    0  1.0D+00  6.5D-03  2.079D-02 -4.126D+02
  460  478     0     0  con    0  1.0D+00  5.8D-03  2.520D-02 -4.126D+02
  461  479     0     0  con    0  1.0D+00  2.2D-02  1.419D-01 -4.126D+02
  462  480     0     0  con    0  1.0D+00  1.8D-02  3.393D-02 -4.126D+02
  463  481     0     0  con    0  1.0D+00  7.1D-03  2.357D-02 -4.126D+02
  464  482     0     0  con    0  1.0D+00  2.9D-02  4.600D-02 -4.126D+02
  465  483     0     0  con    0  1.0D+00  2.3D-02  7.104D-02 -4.126D+02
  466  484     0     0  con    0  1.0D+00  3.3D-03  2.226D-02 -4.126D+02
  467  485     0     0  con    0  1.0D+00  6.3D-03  1.828D-02 -4.126D+02
  468  486     0     0  con    0  1.0D+00  1.7D-02  2.509D-02 -4.126D+02
  469  487     0     0  con    0  1.0D+00  2.7D-02  8.655D-02 -4.126D+02
  470  488     0     0  con    0  1.0D+00  4.3D-02  2.577D-02 -4.126D+02
  471  489     0     0  con    0  1.0D+00  1.1D-02  1.783D-02 -4.126D+02
  472  490     0     0  con    0  1.0D+00  1.7D-02  3.663D-02 -4.126D+02
  473  491     0     0  con    0  1.0D+00  1.9D-02  1.394D-01 -4.126D+02
  474  492     0     0  con    0  1.0D+00  3.2D-03  4.025D-02 -4.126D+02
  475  493     0     0  con    0  1.0D+00  4.3D-03  2.851D-02 -4.126D+02
  476  494     0     0  con    0  1.0D+00  1.1D-02  4.557D-02 -4.126D+02
  477  495     0     0  con    0  1.0D+00  2.0D-02  8.907D-02 -4.126D+02
  478  496     0     0  con    0  1.0D+00  2.9D-02  2.965D-02 -4.126D+02
  479  497     0     0  con    0  1.0D+00  4.6D-03  1.482D-02 -4.126D+02
  480  498     0     0  con    0  1.0D+00  1.7D-03  1.249D-02 -4.126D+02
  481  499     0     0  con    0  1.0D+00  6.2D-03  2.310D-02 -4.126D+02
  482  500     0     0  con    0  1.0D+00  2.0D-02  1.312D-01 -4.126D+02
  483  501     0     0  con    0  1.0D+00  6.5D-03  1.976D-02 -4.126D+02
  484  502     0     0  con    0  1.0D+00  7.0D-03  1.643D-02 -4.126D+02
  485  503     0     0  con    0  1.0D+00  8.8D-03  2.016D-02 -4.126D+02
  486  504     0     0  con    0  1.0D+00  1.1D-02  1.800D-02 -4.126D+02
  487  505     0     0  con    0  1.0D+00  1.8D-02  5.056D-02 -4.126D+02
  488  506     0     0  con    0  1.0D+00  3.3D-03  8.328D-03 -4.126D+02
  489  507     0     0  con    0  1.0D+00  2.9D-03  2.596D-02 -4.126D+02
  490  508     0     0  con    0  1.0D+00  4.2D-03  2.206D-02 -4.126D+02
  491  509     0     0  con    0  1.0D+00  1.1D-02  1.152D-01 -4.126D+02
  492  510     0     0  con    0  1.0D+00  5.5D-03  2.713D-02 -4.126D+02
  493  511     0     0  con    0  1.0D+00  8.0D-03  2.969D-02 -4.126D+02
  494  512     0     0  con    0  1.0D+00  8.9D-03  3.289D-02 -4.126D+02
  495  514     0     0  con    1  4.7D-01  8.4D-03  6.852D-02 -4.126D+02
  496  515     0     0  con    0  1.0D+00  9.8D-03  2.993D-02 -4.126D+02
  497  516     0     0  con    0  1.0D+00  7.4D-03  9.341D-03 -4.126D+02
  498  517     0     0  con    0  1.0D+00  7.9D-03  1.979D-02 -4.126D+02
  499  518     0     0  con    0  1.0D+00  1.1D-02  6.104D-02 -4.126D+02
  500  519     0     0  con    0  1.0D+00  6.3D-03  2.558D-02 -4.126D+02
  501  520     0     0  con    0  1.0D+00  3.6D-03  1.295D-02 -4.126D+02
  502  521     0     0  con    0  1.0D+00  3.7D-03  1.879D-02 -4.126D+02
  503  522     0     0  con    0  1.0D+00  8.8D-03  6.732D-02 -4.126D+02
  504  523     0     0  con    0  1.0D+00  1.0D-03  1.428D-02 -4.126D+02
  505  524     0     0  con    0  1.0D+00  9.9D-04  6.097D-03 -4.126D+02
  506  525     0     0  con    0  1.0D+00  2.2D-03  1.256D-02 -4.126D+02
  507  526     0     0  con    0  1.0D+00  3.7D-03  1.177D-02 -4.126D+02
  508  527     0     0  con    0  1.0D+00  9.9D-03  1.092D-01 -4.126D+02
  509  528     0     0  con    0  1.0D+00  1.3D-03  1.901D-02 -4.126D+02
  510  529     0     0  con    0  1.0D+00  7.4D-04  6.723D-03 -4.126D+02
  511  530     0     0  con    0  1.0D+00  2.5D-03  1.418D-02 -4.126D+02
  512  531     0     0  con    0  1.0D+00  4.0D-03  2.328D-02 -4.126D+02
  513  533     0     0  con    1  5.2D-01  3.9D-03  2.227D-02 -4.126D+02
  514  534     0     0  con    0  1.0D+00  2.1D-03  4.048D-03 -4.126D+02
  515  535     0     0  con    0  1.0D+00  1.8D-03  7.393D-03 -4.126D+02
  516  536     0     0  con    0  1.0D+00  3.3D-03  1.406D-02 -4.126D+02
  517  537     0     0  con    0  1.0D+00  5.2D-03  2.944D-02 -4.126D+02
  518  538     0     0  con    0  1.0D+00  4.8D-04  8.865D-03 -4.126D+02
  519  539     0     0  con    0  1.0D+00  1.1D-03  6.968D-03 -4.126D+02
  520  540     0     0  con    0  1.0D+00  2.2D-03  9.443D-03 -4.126D+02
  521  541     0     0  con    0  1.0D+00  5.8D-03  3.635D-02 -4.126D+02
  522  542     0     0  con    0  1.0D+00  7.1D-03  2.672D-02 -4.126D+02
  523  543     0     0  con    0  1.0D+00  6.2D-04  6.986D-03 -4.126D+02
  524  544     0     0  con    0  1.0D+00  1.5D-03  7.654D-03 -4.126D+02
  525  545     0     0  con    0  1.0D+00  2.3D-03  1.219D-02 -4.126D+02
  526  546     0     0  con    0  1.0D+00  7.2D-03  3.271D-02 -4.126D+02
  527  547     0     0  con    0  1.0D+00  9.7D-04  5.970D-03 -4.126D+02
  528  548     0     0  con    0  1.0D+00  1.1D-03  6.067D-03 -4.126D+02
  529  549     0     0  con    0  1.0D+00  2.4D-03  8.103D-03 -4.126D+02
  530  550     0     0  con    0  1.0D+00  4.8D-03  1.775D-02 -4.126D+02
  531  551     0     0  con    0  1.0D+00  6.3D-03  9.989D-03 -4.126D+02
  532  552     0     0  con    0  1.0D+00  1.3D-03  4.616D-03 -4.126D+02
  533  553     0     0  con    0  1.0D+00  3.8D-03  7.840D-03 -4.126D+02
  534  554     0     0  con    0  1.0D+00  5.5D-03  4.108D-02 -4.126D+02
  535  555     0     0  con    0  1.0D+00  1.5D-03  1.357D-02 -4.126D+02
  536  556     0     0  con    0  1.0D+00  2.9D-03  8.028D-03 -4.126D+02
  537  557     0     0  con    0  1.0D+00  2.9D-03  1.199D-02 -4.126D+02
  538  558     0     0  con    0  1.0D+00  7.7D-03  2.267D-02 -4.126D+02
  539  560     0     0  con    1  4.8D-01  5.8D-03  2.369D-02 -4.126D+02
  540  561     0     0  con    0  1.0D+00  3.4D-03  9.053D-03 -4.126D+02
  541  562     0     0  con    0  1.0D+00  2.0D-03  4.890D-03 -4.126D+02
  542  563     0     0  con    0  1.0D+00  2.2D-03  7.425D-03 -4.126D+02
  543  564     0     0  con    0  1.0D+00  3.0D-03  2.441D-02 -4.126D+02
  544  565     0     0  con    0  1.0D+00  1.5D-03  7.033D-03 -4.126D+02
  545  566     0     0  con    0  1.0D+00  1.3D-03  5.294D-03 -4.126D+02
  546  567     0     0  con    0  1.0D+00  1.0D-03  5.708D-03 -4.126D+02
  547  568     0     0  con    0  1.0D+00  3.8D-03  1.857D-02 -4.126D+02
  548  569     0     0  con    0  1.0D+00  1.8D-03  3.939D-03 -4.126D+02
  549  570     0     0  con    0  1.0D+00  8.2D-04  4.659D-03 -4.126D+02
  550  571     0     0  con    0  1.0D+00  2.6D-03  1.053D-02 -4.126D+02
  551  572     0     0  con    0  1.0D+00  4.5D-03  2.284D-02 -4.126D+02
  552  573     0     0  con    0  1.0D+00  3.5D-04  4.412D-03 -4.126D+02
  553  574     0     0  con    0  1.0D+00  1.1D-03  3.204D-03 -4.126D+02
  554  575     0     0  con    0  1.0D+00  2.2D-03  5.636D-03 -4.126D+02
  555  576     0     0  con    0  1.0D+00  3.2D-03  7.562D-03 -4.126D+02
  556  577     0     0  con    0  1.0D+00  5.4D-03  9.826D-03 -4.126D+02
  557  578     0     0  con    0  1.0D+00  1.1D-03  2.437D-03 -4.126D+02
  558  579     0     0  con    0  1.0D+00  1.8D-03  6.817D-03 -4.126D+02
  559  580     0     0  con    0  1.0D+00  2.4D-03  1.677D-02 -4.126D+02
  560  581     0     0  con    0  1.0D+00  6.0D-04  4.767D-03 -4.126D+02
  561  582     0     0  con    0  1.0D+00  1.5D-03  5.291D-03 -4.126D+02
  562  583     0     0  con    0  1.0D+00  1.6D-03  5.683D-03 -4.126D+02
  563  584     0     0  con    0  1.0D+00  3.4D-03  2.193D-02 -4.126D+02
  564  585     0     0  con    0  1.0D+00  7.6D-04  3.174D-03 -4.126D+02
  565  586     0     0  con    0  1.0D+00  1.9D-04  2.371D-03 -4.126D+02
  566  587     0     0  con    0  1.0D+00  6.7D-04  5.246D-03 -4.126D+02
  567  588     0     0  con    0  1.0D+00  1.4D-03  3.472D-03 -4.126D+02
  568  590     0     0  con    1  5.1D-01  1.8D-03  1.639D-02 -4.126D+02
  569  591     0     0  con    0  1.0D+00  1.5D-03  5.117D-03 -4.126D+02
  570  592     0     0  con    0  1.0D+00  1.2D-03  2.043D-03 -4.126D+02
  571  593     0     0  con    0  1.0D+00  1.2D-03  5.581D-03 -4.126D+02
  572  594     0     0  con    0  1.0D+00  1.1D-03  2.864D-03 -4.126D+02
  573  595     0     0  con    0  1.0D+00  4.6D-04  1.861D-03 -4.126D+02
  574  596     0     0  con    0  1.0D+00  9.6D-04  2.460D-03 -4.126D+02
  575  597     0     0  con    0  1.0D+00  9.0D-04  3.079D-03 -4.126D+02
  576  598     0     0  con    0  1.0D+00  6.8D-04  1.864D-03 -4.126D+02
  577  599     0     0  con    0  1.0D+00  1.5D-03  2.291D-03 -4.126D+02
  578  600     0     0  con    0  1.0D+00  8.2D-04  4.792D-03 -4.126D+02
  579  601     0     0  con    0  1.0D+00  1.3D-04  1.664D-03 -4.126D+02
  580  602     0     0  con    0  1.0D+00  2.3D-04  1.483D-03 -4.126D+02
  581  603     0     0  con    0  1.0D+00  4.0D-04  2.127D-03 -4.126D+02
  582  604     0     0  con    0  1.0D+00  1.1D-03  3.530D-03 -4.126D+02
  583  605     0     0  con    0  1.0D+00  1.2D-03  4.897D-03 -4.126D+02
  584  606     0     0  con    0  1.0D+00  9.7D-05  9.578D-04 -4.126D+02
  585  607     0     0  con    0  1.0D+00  1.7D-04  1.780D-03 -4.126D+02
  586  608     0     0  con    0  1.0D+00  3.5D-04  3.343D-03 -4.126D+02
  587  609     0     0  con    0  1.0D+00  1.2D-03  4.788D-03 -4.126D+02
  588  610     0     0  con    0  1.0D+00  4.1D-04  1.538D-03 -4.126D+02
  589  611     0     0  con    0  1.0D+00  4.3D-04  1.187D-03 -4.126D+02
  590  612     0     0  con    0  1.0D+00  5.3D-04  1.434D-03 -4.126D+02
  591  613     0     0  con    0  1.0D+00  1.2D-03  7.767D-03 -4.126D+02
  592  614     0     0  con    0  1.0D+00  3.1D-04  1.840D-03 -4.126D+02
  593  615     0     0  con    0  1.0D+00  2.4D-04  9.066D-04 -4.126D+02
  594  616     0     0  con    0  1.0D+00  4.7D-04  1.652D-03 -4.126D+02
  595  617     0     0  con    0  1.0D+00  7.2D-04  1.498D-03 -4.126D+02
  596  619     0     0  con    1  4.9D-01  9.6D-04  6.017D-03 -4.126D+02
  597  620     0     0  con    0  1.0D+00  6.7D-04  1.384D-03 -4.126D+02
  598  621     0     0  con    0  1.0D+00  4.1D-04  8.678D-04 -4.126D+02
  599  622     0     0  con    0  1.0D+00  7.0D-04  2.584D-03 -4.126D+02
  600  623     0     0  con    0  1.0D+00  8.3D-04  1.770D-03 -4.126D+02
  601  624     0     0  con    0  1.0D+00  2.4D-04  1.074D-03 -4.126D+02
  602  625     0     0  con    0  1.0D+00  4.7D-04  8.847D-04 -4.126D+02
  603  626     0     0  con    0  1.0D+00  5.3D-04  1.129D-03 -4.126D+02
  604  627     0     0  con    0  1.0D+00  1.8D-03  1.065D-02 -4.126D+02
  605  628     0     0  con    0  1.0D+00  4.1D-04  9.767D-04 -4.126D+02
  606  629     0     0  con    0  1.0D+00  1.6D-04  1.105D-03 -4.126D+02
  607  630     0     0  con    0  1.0D+00  4.0D-04  1.482D-03 -4.126D+02
  608  631     0     0  con    0  1.0D+00  5.5D-04  1.093D-03 -4.126D+02
  609  632     0     0  con    0  1.0D+00  9.8D-04  2.155D-03 -4.126D+02
  610  633     0     0  con    0  1.0D+00  1.4D-04  6.618D-04 -4.126D+02
  611  634     0     0  con    0  1.0D+00  1.5D-04  1.182D-03 -4.126D+02
  612  635     0     0  con    0  1.0D+00  3.0D-04  8.841D-04 -4.126D+02
  613  636     0     0  con    0  1.0D+00  5.6D-04  2.097D-03 -4.126D+02
  614  637     0     0  con    0  1.0D+00  3.1D-04  6.535D-04 -4.126D+02
  615  638     0     0  con    0  1.0D+00  4.5D-04  7.043D-04 -4.126D+02
  616  639     0     0  con    0  1.0D+00  3.6D-04  2.637D-03 -4.126D+02
  617  640     0     0  con    0  1.0D+00  3.4D-04  7.963D-04 -4.126D+02
  618  641     0     0  con    0  1.0D+00  3.5D-04  7.061D-04 -4.126D+02
  619  642     0     0  con    0  1.0D+00  2.3D-04  1.531D-03 -4.126D+02
  620  643     0     0  con    0  1.0D+00  2.1D-04  1.243D-03 -4.126D+02
  621  644     0     0  con    0  1.0D+00  6.4D-04  2.644D-03 -4.126D+02
  622  645     0     0  con    0  1.0D+00  7.1D-05  5.351D-04 -4.126D+02
  623  646     0     0  con    0  1.0D+00  3.2D-05  5.986D-04 -4.126D+02
  624  647     0     0  con    0  1.0D+00  1.9D-04  8.913D-04 -4.126D+02
  625  648     0     0  con    0  1.0D+00  4.5D-04  2.225D-03 -4.126D+02
  626  649     0     0  con    0  1.0D+00  2.9D-05  4.724D-04 -4.126D+02
  627  650     0     0  con    0  1.0D+00  1.4D-04  3.059D-04 -4.126D+02
  628  651     0     0  con    0  1.0D+00  2.2D-04  5.420D-04 -4.126D+02
  629  652     0     0  con    0  1.0D+00  3.2D-04  1.870D-03 -4.126D+02
  630  653     0     0  con    0  1.0D+00  1.4D-04  5.882D-04 -4.126D+02
  631  654     0     0  con    0  1.0D+00  1.2D-04  3.838D-04 -4.126D+02
  632  655     0     0  con    0  1.0D+00  1.8D-04  7.090D-04 -4.126D+02
  633  656     0     0  con    0  1.0D+00  2.5D-04  5.482D-04 -4.126D+02
  634  658     0     0  con    1  3.2D-01  1.4D-04  1.670D-03 -4.126D+02
  635  659     0     0  con    0  1.0D+00  6.6D-05  5.187D-04 -4.126D+02
  636  660     0     0  con    0  1.0D+00  4.2D-05  2.526D-04 -4.126D+02
  637  661     0     0  con    0  1.0D+00  7.2D-05  6.895D-04 -4.126D+02
