RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
   61   63     0     0  con    0  1.0D+00  3.9D-02  2.835D-01 -6.851D-02
   62   64     0     0  con    0  1.0D+00  6.6D-02  7.326D-01 -8.071D-02
   63   65     0     0  con    0  1.0D+00  5.2D-02  2.024D-01 -9.274D-02
   64   66     0     0  con    0  1.0D+00  1.1D-02  1.074D-01 -9.879D-02
   65   67     0     0  con    0  1.0D+00  3.8D-02  2.800D-01 -1.100D-01
   66   68     0     0  con    0  1.0D+00  6.3D-02  5.851D-01 -1.170D-01
   67   69     0     0  con    0  1.0D+00  2.2D-02  2.374D-01 -1.273D-01
   68   70     0     0  con    0  1.0D+00  3.9D-02  1.997D-01 -1.367D-01
   69   71     0     0  con    0  1.0D+00  3.5D-02  2.420D-01 -1.429D-01
   70   72     0     0  con    0  1.0D+00  7.8D-02  9.204D-01 -1.456D-01
   71   73     0     0  con    0  1.0D+00  1.1D-02  9.374D-02 -1.565D-01
   72   74     0     0  con    0  1.0D+00  4.4D-03  9.419D-02 -1.595D-01
   73   75     0     0  con    0  1.0D+00  1.9D-02  1.477D-01 -1.647D-01
   74   76     0     0  con    0  1.0D+00  3.3D-02  2.497D-01 -1.718D-01
   75   77     0     0  con    0  1.0D+00  6.3D-02  5.147D-01 -1.757D-01
   76   78     0     0  con    0  1.0D+00  5.2D-03  9.675D-02 -1.813D-01
   77   79     0     0  con    0  1.0D+00  4.2D-03  1.115D-01 -1.836D-01
   78   80     0     0  con    0  1.0D+00  1.4D-02  1.794D-01 -1.867D-01
   79   81     0     0  con    0  1.0D+00  3.9D-02  6.577D-01 -1.891D-01
   80   82     0     0  con    0  1.0D+00  1.1D-02  2.030D-01 -1.935D-01
   81   83     0     0  con    0  1.0D+00  1.8D-02  9.028D-02 -1.965D-01
   82   84     0     0  con    0  1.0D+00  2.3D-02  1.755D-01 -1.992D-01
   83   85     0     0  con    0  1.0D+00  3.7D-02  2.306D-01 -2.041D-01
   84   87     0     0  con    1  4.8D-01  3.7D-02  3.778D-01 -2.070D-01
   85   88     0     0  con    0  1.0D+00  3.3D-02  1.145D-01 -2.117D-01
   86   89     0     0  con    0  1.0D+00  2.4D-02  8.691D-02 -2.157D-01
   87   90     0     0  con    0  1.0D+00  5.5D-02  2.796D-01 -2.229D-01
   88   91     0     0  con    0  1.0D+00  7.0D-02  1.027D+00 -2.245D-01
   89   92     0     0  con    0  1.0D+00  1.1D-02  2.094D-01 -2.329D-01
   90   93     0     0  con    0  1.0D+00  6.4D-03  1.044D-01 -2.367D-01
   91   94     0     0  con    0  1.0D+00  1.8D-02  2.394D-01 -2.407D-01
   92   95     0     0  con    0  1.0D+00  3.9D-02  3.292D-01 -2.484D-01
   93   96     0     0  con    0  1.0D+00  1.1D-01  9.300D-01 -2.560D-01
   94   97     0     0  con    0  1.0D+00  5.7D-02  1.834D-01 -2.709D-01
   95   98     0     0  con    0  1.0D+00  3.2D-02  1.819D-01 -2.795D-01
   96   99     0     0  con    0  1.0D+00  9.2D-02  2.985D-01 -2.944D-01
   97  100     0     0  con    0  1.0D+00  1.8D-01  1.418D+00 -3.050D-01
   98  101     0     0  con    0  1.0D+00  6.1D-02  5.605D-01 -3.278D-01
   99  102     0     0  con    0  1.0D+00  1.3D-01  2.316D-01 -3.515D-01
  100  103     0     0  con    0  1.0D+00  1.3D-01  4.564D-01 -3.683D-01
  101  104     0     0  con    0  1.0D+00  2.6D-01  6.285D-01 -4.074D-01
  102  105     0     0  con    0  1.0D+00  5.7D-01  1.735D+00 -4.529D-01
  103  106     0     0  con    0  1.0D+00  4.1D-01  3.210D-01 -5.156D-01
  104  107     0     0  con    0  1.0D+00  1.4D-01  2.773D-01 -5.627D-01
  105  108     0     0  con    0  1.0D+00  5.2D-01  6.087D-01 -6.619D-01
  106  109     0     0  con    0  1.0D+00  9.6D-01  2.272D+00 -7.093D-01
  107  110     0     0  con    0  1.0D+00  7.2D-02  7.844D-01 -8.502D-01
  108  111     0     0  con    0  1.0D+00  6.3D-01  6.890D-01 -1.022D+00
  109  112     0     0  con    0  1.0D+00  1.1D+00  1.362D+00 -1.189D+00
  110  113     0     0  con    0  1.0D+00  2.1D+00  1.892D+00 -1.533D+00
  111  114     0     0  con    0  1.0D+00  7.6D+00  3.844D+00 -2.191D+00
  112  115     0     0  con    0  1.0D+00  4.0D+00  3.470D+00 -3.181D+00
  113  116     0     0  con    0  1.0D+00  2.6D+00  5.988D+00 -4.699D+00
  114  117     0     0  con    0  1.0D+00  8.6D+00  6.732D+00 -7.230D+00
  115  118     0     0  con    0  1.0D+00  3.5D+00  1.569D+01 -1.069D+01
  116  119     0     0  con    0  1.0D+00  4.5D+00  1.056D+01 -1.638D+01
  117  120     0     0  con    0  1.0D+00  1.1D+01  1.103D+01 -2.318D+01
  118  121     0     0  con    0  1.0D+00  6.6D+00  1.049D+01 -2.576D+01
  119  122     0     0  con    0  1.0D+00  2.8D+00  5.907D+00 -2.949D+01
  120  123     0     0  con    0  1.0D+00  2.3D+00  3.461D+00 -3.254D+01
  121  124     0     0  con    0  1.0D+00  4.2D+00  8.460D+00 -3.754D+01
  122  125     0     0  con    0  1.0D+00  1.4D+00  1.869D+01 -3.956D+01
  123  126     0     0  con    0  1.0D+00  1.1D+00  6.199D+00 -4.716D+01
  124  127     0     0  con    0  1.0D+00  8.0D-01  4.527D+00 -4.964D+01
  125  128     0     0  con    0  1.0D+00  7.3D-01  6.554D+00 -5.394D+01
  126  129     0     0  con    0  1.0D+00  2.8D+00  1.003D+01 -6.038D+01
  127  130     0     0  con    0  1.0D+00  6.4D+00  2.519D+01 -6.138D+01
  128  131     0     0  con    0  1.0D+00  6.9D-01  3.793D+00 -6.981D+01
  129  132     0     0  con    0  1.0D+00  1.4D+00  2.051D+00 -7.261D+01
  130  133     0     0  con    0  1.0D+00  3.8D+00  5.783D+00 -7.713D+01
  131  135     0     0  con    1  5.0D-01  2.3D+00  1.185D+01 -7.938D+01
  132  136     0     0  con    0  1.0D+00  1.9D+00  6.214D+00 -8.307D+01
  133  137     0     0  con    0  1.0D+00  2.4D+00  7.358D+00 -8.981D+01
  134  138     0     0  con    0  1.0D+00  2.5D+00  8.163D+00 -9.724D+01
  135  139     0     0  con    0  1.0D+00  2.0D+00  9.802D+00 -1.055D+02
  136  140     0     0  con    0  1.0D+00  1.9D+00  1.007D+01 -1.157D+02
  137  141     0     0  con    0  1.0D+00  1.6D+00  7.367D+00 -1.216D+02
  138  142     0     0  con    0  1.0D+00  1.2D+00  3.753D+00 -1.247D+02
  139  143     0     0  con    0  1.0D+00  9.1D-01  1.656D+00 -1.274D+02
  140  144     0     0  con    0  1.0D+00  2.0D+00  5.599D+00 -1.322D+02
  141  145     0     0  con    0  1.0D+00  1.8D+00  7.912D+00 -1.357D+02
  142  146     0     0  con    0  1.0D+00  3.7D-01  4.113D+00 -1.381D+02
  143  147     0     0  con    0  1.0D+00  4.4D-01  2.163D+00 -1.397D+02
  144  148     0     0  con    0  1.0D+00  4.3D-01  3.474D+00 -1.408D+02
  145  149     0     0  con    0  1.0D+00  7.2D-01  2.800D+00 -1.426D+02
  146  150     0     0  con    0  1.0D+00  6.9D-01  4.644D+00 -1.448D+02
  147  151     0     0  con    0  1.0D+00  8.4D-01  3.971D+00 -1.473D+02
  148  152     0     0  con    0  1.0D+00  3.5D-01  2.286D+00 -1.493D+02
  149  153     0     0  con    0  1.0D+00  5.1D-01  4.911D+00 -1.513D+02
  150  154     0     0  con    0  1.0D+00  4.7D-01  4.918D+00 -1.531D+02
  151  155     0     0  con    0  1.0D+00  1.4D-01  2.107D+00 -1.547D+02
  152  156     0     0  con    0  1.0D+00  5.0D-01  1.309D+00 -1.565D+02
  153  157     0     0  con    0  1.0D+00  4.2D-01  4.236D+00 -1.571D+02
  154  158     0     0  con    0  1.0D+00  1.2D-01  2.294D+00 -1.579D+02
  155  159     0     0  con    0  1.0D+00  3.6D-01  9.150D-01 -1.589D+02
  156  160     0     0  con    0  1.0D+00  2.7D-01  1.990D+00 -1.595D+02
  157  161     0     0  con    0  1.0D+00  9.2D-01  9.257D+00 -1.597D+02
  158  162     0     0  con    0  1.0D+00  9.4D-02  8.023D-01 -1.614D+02
  159  163     0     0  con    0  1.0D+00  8.9D-02  9.269D-01 -1.619D+02
  160  164     0     0  con    0  1.0D+00  2.9D-01  2.650D+00 -1.629D+02
  161  165     0     0  con    0  1.0D+00  4.9D-01  5.731D+00 -1.634D+02
  162  166     0     0  con    0  1.0D+00  1.4D-01  1.376D+00 -1.645D+02
  163  167     0     0  con    0  1.0D+00  2.1D-01  1.188D+00 -1.651D+02
  164  168     0     0  con    0  1.0D+00  2.2D-01  1.575D+00 -1.656D+02
  165  169     0     0  con    0  1.0D+00  5.0D-01  3.685D+00 -1.666D+02
  166  170     0     0  con    0  1.0D+00  7.2D-01  3.916D+00 -1.674D+02
  167  171     0     0  con    0  1.0D+00  1.0D-01  6.939D-01 -1.681D+02
  168  172     0     0  con    0  1.0D+00  2.7D-01  2.618D+00 -1.692D+02
  169  173     0     0  con    0  1.0D+00  4.3D-01  4.817D+00 -1.700D+02
  170  174     0     0  con    0  1.0D+00  5.5D-01  2.141D+00 -1.711D+02
  171  175     0     0  con    0  1.0D+00  5.9D-01  1.443D+00 -1.723D+02
  172  176     0     0  con    0  1.0D+00  7.2D-01  4.520D+00 -1.730D+02
  173  177     0     0  con    0  1.0D+00  7.0D-02  1.842D+00 -1.738D+02
  174  178     0     0  con    0  1.0D+00  9.7D-02  1.942D+00 -1.744D+02
  175  179     0     0  con    0  1.0D+00  2.5D-01  2.974D+00 -1.750D+02
  176  180     0     0  con    0  1.0D+00  7.4D-01  8.608D+00 -1.754D+02
  177  181     0     0  con    0  1.0D+00  2.0D-01  2.334D+00 -1.766D+02
  178  182     0     0  con    0  1.0D+00  3.3D-01  1.011D+00 -1.773D+02
  179  183     0     0  con    0  1.0D+00  5.1D-01  2.009D+00 -1.779D+02
  180  184     0     0  con    0  1.0D+00  7.0D-01  3.887D+00 -1.788D+02
  181  185     0     0  con    0  1.0D+00  1.1D+00  3.670D+00 -1.798D+02
  182  186     0     0  con    0  1.0D+00  1.1D-01  7.179D-01 -1.806D+02
  183  187     0     0  con    0  1.0D+00  2.8D-01  3.382D+00 -1.817D+02
  184  188     0     0  con    0  1.0D+00  5.6D-01  5.268D+00 -1.827D+02
  185  189     0     0  con    0  1.0D+00  8.7D-01  3.378D+00 -1.840D+02
  186  190     0     0  con    0  1.0D+00  6.5D-01  9.311D-01 -1.852D+02
  187  191     0     0  con    0  1.0D+00  7.0D-01  1.569D+00 -1.861D+02
  188  192     0     0  con    0  1.0D+00  1.8D-01  2.813D+00 -1.867D+02
  189  193     0     0  con    0  1.0D+00  2.0D-01  1.232D+00 -1.872D+02
  190  194     0     0  con    0  1.0D+00  3.2D-01  2.541D+00 -1.878D+02
  191  195     0     0  con    0  1.0D+00  6.7D-01  6.164D+00 -1.882D+02
  192  196     0     0  con    0  1.0D+00  1.9D-01  2.945D+00 -1.889D+02
  193  197     0     0  con    0  1.0D+00  5.0D-01  1.483D+00 -1.895D+02
  194  198     0     0  con    0  1.0D+00  3.4D-01  1.931D+00 -1.899D+02
  195  199     0     0  con    0  1.0D+00  9.7D-01  5.905D+00 -1.903D+02
  196  200     0     0  con    0  1.0D+00  2.8D-01  1.189D+00 -1.913D+02
  197  201     0     0  con    0  1.0D+00  8.7D-02  1.120D+00 -1.916D+02
  198  202     0     0  con    0  1.0D+00  2.6D-01  2.276D+00 -1.924D+02
  199  204     0     0  con    1  4.2D-01  2.5D-01  3.978D+00 -1.928D+02
  200  205     0     0  con    0  1.0D+00  3.5D-01  2.024D+00 -1.933D+02
  201  206     0     0  con    0  1.0D+00  4.4D-01  4.478D-01 -1.938D+02
  202  207     0     0  con    0  1.0D+00  4.5D-01  1.801D+00 -1.942D+02
  203  208     0     0  con    0  1.0D+00  5.6D-01  4.197D+00 -1.945D+02
  204  209     0     0  con    0  1.0D+00  4.5D-02  6.089D-01 -1.949D+02
  205  210     0     0  con    0  1.0D+00  7.5D-02  1.209D+00 -1.951D+02
  206  211     0     0  con    0  1.0D+00  1.2D-01  1.840D+00 -1.954D+02
  207  212     0     0  con    0  1.0D+00  5.9D-01  5.661D+00 -1.957D+02
  208  213     0     0  con    0  1.0D+00  1.6D-01  1.470D+00 -1.964D+02
  209  214     0     0  con    0  1.0D+00  2.7D-01  9.308D-01 -1.968D+02
  210  215     0     0  con    0  1.0D+00  4.6D-01  1.556D+00 -1.972D+02
  211  216     0     0  con    0  1.0D+00  6.8D-01  3.530D+00 -1.979D+02
  212  217     0     0  con    0  1.0D+00  9.0D-01  4.268D+00 -1.982D+02
  213  218     0     0  con    0  1.0D+00  2.2D-01  5.584D-01 -1.985D+02
  214  219     0     0  con    0  1.0D+00  7.1D-02  8.985D-01 -1.986D+02
  215  220     0     0  con    0  1.0D+00  7.3D-02  1.523D+00 -1.988D+02
  216  221     0     0  con    0  1.0D+00  3.8D-01  3.387D+00 -1.992D+02
  217  222     0     0  con    0  1.0D+00  4.1D-01  2.494D+00 -1.995D+02
  218  223     0     0  con    0  1.0D+00  2.6D-01  5.844D-01 -1.998D+02
  219  224     0     0  con    0  1.0D+00  4.6D-01  1.515D+00 -2.001D+02
  220  225     0     0  con    0  1.0D+00  4.5D-01  2.043D+00 -2.003D+02
  221  226     0     0  con    0  1.0D+00  9.9D-02  6.162D-01 -2.006D+02
  222  227     0     0  con    0  1.0D+00  2.3D-01  8.832D-01 -2.009D+02
  223  228     0     0  con    0  1.0D+00  2.5D-01  1.166D+00 -2.011D+02
  224  229     0     0  con    0  1.0D+00  7.0D-01  5.579D+00 -2.012D+02
  225  230     0     0  con    0  1.0D+00  4.3D-02  6.855D-01 -2.016D+02
  226  231     0     0  con    0  1.0D+00  6.5D-02  8.264D-01 -2.018D+02
  227  232     0     0  con    0  1.0D+00  2.5D-01  1.415D+00 -2.020D+02
  228  233     0     0  con    0  1.0D+00  4.9D-01  3.013D+00 -2.023D+02
  229  234     0     0  con    0  1.0D+00  4.4D-01  1.122D+00 -2.027D+02
  230  235     0     0  con    0  1.0D+00  3.2D-01  4.282D-01 -2.029D+02
  231  236     0     0  con    0  1.0D+00  3.1D-01  1.466D+00 -2.031D+02
  232  237     0     0  con    0  1.0D+00  4.3D-01  2.009D+00 -2.032D+02
  233  238     0     0  con    0  1.0D+00  3.5D-02  6.795D-01 -2.034D+02
  234  239     0     0  con    0  1.0D+00  1.2D-01  8.825D-01 -2.036D+02
  235  240     0     0  con    0  1.0D+00  2.0D-01  1.298D+00 -2.038D+02
  236  241     0     0  con    0  1.0D+00  6.9D-01  4.094D+00 -2.040D+02
  237  242     0     0  con    0  1.0D+00  2.2D-01  9.529D-01 -2.044D+02
  238  243     0     0  con    0  1.0D+00  1.3D-01  6.677D-01 -2.045D+02
  239  244     0     0  con    0  1.0D+00  2.6D-01  8.750D-01 -2.047D+02
  240  245     0     0  con    0  1.0D+00  4.2D-01  1.166D+00 -2.050D+02
  241  246     0     0  con    0  1.0D+00  1.0D+00  5.152D+00 -2.052D+02
  242  247     0     0  con    0  1.0D+00  7.7D-02  5.821D-01 -2.056D+02
  243  248     0     0  con    0  1.0D+00  8.3D-02  1.187D+00 -2.058D+02
  244  249     0     0  con    0  1.0D+00  3.2D-01  1.734D+00 -2.060D+02
  245  250     0     0  con    0  1.0D+00  9.3D-01  5.652D+00 -2.062D+02
  246  251     0     0  con    0  1.0D+00  1.8D-01  1.671D+00 -2.067D+02
  247  252     0     0  con    0  1.0D+00  3.1D-01  7.996D-01 -2.070D+02
  248  253     0     0  con    0  1.0D+00  5.9D-01  1.551D+00 -2.073D+02
  249  254     0     0  con    0  1.0D+00  1.0D+00  2.290D+00 -2.078D+02
  250  255     0     0  con    0  1.0D+00  2.8D+00  7.429D+00 -2.085D+02
  251  256     0     0  con    0  1.0D+00  1.3D+00  1.160D+00 -2.096D+02
  252  257     0     0  con    0  1.0D+00  3.4D-01  1.584D+00 -2.103D+02
  253  258     0     0  con    0  1.0D+00  1.3D+00  2.233D+00 -2.114D+02
  254  259     0     0  con    0  1.0D+00  2.7D+00  1.022D+01 -2.119D+02
  255  260     0     0  con    0  1.0D+00  2.8D-01  2.835D+00 -2.137D+02
  256  261     0     0  con    0  1.0D+00  1.1D+00  1.759D+00 -2.151D+02
  257  262     0     0  con    0  1.0D+00  1.8D+00  3.203D+00 -2.164D+02
  258  263     0     0  con    0  1.0D+00  2.8D+00  5.376D+00 -2.185D+02
  259  265     0     0  con    1  3.9D-01  2.3D+00  9.016D+00 -2.197D+02
  260  266     0     0  con    0  1.0D+00  2.5D+00  2.371D+00 -2.216D+02
  261  267     0     0  con    0  1.0D+00  8.8D-01  8.408D-01 -2.227D+02
  262  268     0     0  con    0  1.0D+00  1.2D+00  2.937D+00 -2.243D+02
  263  269     0     0  con    0  1.0D+00  1.5D+00  3.824D+00 -2.253D+02
  264  270     0     0  con    0  1.0D+00  1.9D-01  1.118D+00 -2.266D+02
  265  271     0     0  con    0  1.0D+00  7.0D-01  1.219D+00 -2.278D+02
  266  272     0     0  con    0  1.0D+00  7.4D-01  1.722D+00 -2.285D+02
  267  273     0     0  con    0  1.0D+00  1.9D+00  8.163D+00 -2.296D+02
  268  274     0     0  con    0  1.0D+00  5.2D-01  9.337D-01 -2.309D+02
  269  275     0     0  con    0  1.0D+00  3.2D-01  2.790D+00 -2.319D+02
  270  276     0     0  con    0  1.0D+00  7.2D-01  3.169D+00 -2.331D+02
  271  277     0     0  con    0  1.0D+00  1.9D+00  9.478D+00 -2.339D+02
  272  278     0     0  con    0  1.0D+00  5.4D-01  2.324D+00 -2.356D+02
  273  279     0     0  con    0  1.0D+00  5.4D-01  1.143D+00 -2.365D+02
  274  280     0     0  con    0  1.0D+00  8.7D-01  2.226D+00 -2.373D+02
  275  281     0     0  con    0  1.0D+00  1.4D+00  4.349D+00 -2.387D+02
  276  282     0     0  con    0  1.0D+00  2.5D+00  6.918D+00 -2.400D+02
  277  283     0     0  con    0  1.0D+00  1.4D-01  9.186D-01 -2.412D+02
  278  284     0     0  con    0  1.0D+00  2.7D-01  3.218D+00 -2.423D+02
  279  285     0     0  con    0  1.0D+00  7.8D-01  3.855D+00 -2.435D+02
  280  286     0     0  con    0  1.0D+00  3.4D+00  1.499D+01 -2.444D+02
  281  287     0     0  con    0  1.0D+00  4.8D-01  4.703D+00 -2.474D+02
  282  288     0     0  con    0  1.0D+00  7.7D-01  1.948D+00 -2.487D+02
  283  289     0     0  con    0  1.0D+00  1.6D+00  3.427D+00 -2.502D+02
  284  290     0     0  con    0  1.0D+00  2.4D+00  4.632D+00 -2.525D+02
  285  292     0     0  con    1  3.9D-01  2.2D+00  1.192D+01 -2.541D+02
  286  293     0     0  con    0  1.0D+00  2.1D+00  3.643D+00 -2.565D+02
  287  294     0     0  con    0  1.0D+00  1.3D+00  1.389D+00 -2.584D+02
  288  295     0     0  con    0  1.0D+00  1.5D+00  3.511D+00 -2.606D+02
  289  296     0     0  con    0  1.0D+00  2.2D+00  1.315D+01 -2.617D+02
  290  297     0     0  con    0  1.0D+00  2.0D-01  4.356D+00 -2.646D+02
  291  298     0     0  con    0  1.0D+00  3.6D-01  2.230D+00 -2.665D+02
  292  299     0     0  con    0  1.0D+00  8.3D-01  4.071D+00 -2.685D+02
  293  300     0     0  con    0  1.0D+00  2.0D+00  6.810D+00 -2.722D+02
  294  302     0     0  con    1  5.1D-01  2.5D+00  1.140D+01 -2.750D+02
  295  303     0     0  con    0  1.0D+00  2.4D+00  2.400D+00 -2.787D+02
  296  304     0     0  con    0  1.0D+00  1.2D+00  1.495D+00 -2.809D+02
  297  305     0     0  con    0  1.0D+00  2.0D+00  4.741D+00 -2.839D+02
  298  306     0     0  con    0  1.0D+00  2.0D+00  7.877D+00 -2.858D+02
  299  307     0     0  con    0  1.0D+00  1.1D-01  3.316D+00 -2.881D+02
  300  308     0     0  con    0  1.0D+00  5.0D-01  1.978D+00 -2.903D+02
  301  309     0     0  con    0  1.0D+00  9.0D-01  3.248D+00 -2.920D+02
  302  311     0     0  con    1  5.2D-01  1.6D+00  9.412D+00 -2.940D+02
  303  312     0     0  con    0  1.0D+00  1.7D+00  3.373D+00 -2.969D+02
  304  313     0     0  con    0  1.0D+00  1.2D+00  1.454D+00 -2.989D+02
  305  314     0     0  con    0  1.0D+00  1.3D+00  5.587D+00 -3.007D+02
  306  315     0     0  con    0  1.0D+00  1.1D+00  4.550D+00 -3.024D+02
  307  316     0     0  con    0  1.0D+00  3.0D-01  1.771D+00 -3.039D+02
  308  317     0     0  con    0  1.0D+00  1.0D+00  2.107D+00 -3.065D+02
  309  318     0     0  con    0  1.0D+00  1.2D+00  6.157D+00 -3.085D+02
  310  319     0     0  con    0  1.0D+00  9.3D-01  2.958D+00 -3.104D+02
  311  320     0     0  con    0  1.0D+00  1.7D+00  2.091D+00 -3.127D+02
  312  321     0     0  con    0  1.0D+00  1.0D+00  4.547D+00 -3.142D+02
  313  322     0     0  con    0  1.0D+00  1.6D+00  3.257D+00 -3.166D+02
  314  323     0     0  con    0  1.0D+00  3.6D+00  1.505D+01 -3.177D+02
  315  324     0     0  con    0  1.0D+00  2.9D-01  1.968D+00 -3.209D+02
  316  325     0     0  con    0  1.0D+00  1.1D-01  1.923D+00 -3.221D+02
  317  326     0     0  con    0  1.0D+00  7.7D-01  3.767D+00 -3.238D+02
  318  327     0     0  con    0  1.0D+00  1.3D+00  7.383D+00 -3.261D+02
  319  328     0     0  con    0  1.0D+00  2.3D+00  9.631D+00 -3.277D+02
  320  329     0     0  con    0  1.0D+00  9.4D-02  2.320D+00 -3.295D+02
  321  330     0     0  con    0  1.0D+00  3.1D-01  4.781D+00 -3.312D+02
  322  331     0     0  con    0  1.0D+00  8.1D-01  6.067D+00 -3.329D+02
  323  332     0     0  con    0  1.0D+00  2.5D+00  1.987D+01 -3.343D+02
  324  333     0     0  con    0  1.0D+00  6.8D-01  5.692D+00 -3.374D+02
  325  334     0     0  con    0  1.0D+00  9.3D-01  2.197D+00 -3.393D+02
  326  335     0     0  con    0  1.0D+00  1.3D+00  4.700D+00 -3.408D+02
