1154 3
0 1.78351 -4.23516e-22 0.000304983 1.78345 0.00077232 0.000761768 1.78345 0.000330457 
0.00077232 1.78345 -0.000304983 0.000330457 1.78345 -0.000761768 -0.000304983 1.78345 -0.00077232 
-0.000761768 1.78345 -0.000330457 -0.00077232 1.78345 0.000304983 -0.000330457 1.78345 0.000761768 
0.00195171 1.78094 0.00838179 0.00730689 1.78094 0.00454675 0.00838179 1.78094 -0.00195171 
0.00454675 1.78094 -0.00730689 -0.00195171 1.78094 -0.00838179 -0.00730689 1.78094 -0.00454675 
-0.00838179 1.78094 0.00195171 -0.00454675 1.78094 0.00730689 0.00286047 1.76419 0.0395418 
0.0299829 1.76419 0.0259376 0.0395418 1.76419 -0.00286047 0.0259376 1.76419 -0.0299829 
-0.00286047 1.76419 -0.0395418 -0.0299829 1.76419 -0.0259376 -0.0395418 1.76419 0.00286047 
-0.0259376 1.76419 0.0299829 0.00189985 1.7396 0.0638544 0.0464953 1.7396 0.0438085 
0.0638544 1.7396 -0.00189985 0.0438085 1.7396 -0.0464953 -0.00189985 1.7396 -0.0638544 
-0.0464953 1.7396 -0.0438085 -0.0638544 1.7396 0.00189985 -0.0438085 1.7396 0.0464953 
0.00132308 1.7148 0.0803094 0.0577229 1.7148 0.0558518 0.0803094 1.7148 -0.00132308 
0.0558518 1.7148 -0.0577229 -0.00132308 1.7148 -0.0803094 -0.0577229 1.7148 -0.0558518 
-0.0803094 1.7148 0.00132308 -0.0558518 1.7148 0.0577229 0.00098704 1.69198 0.0921813 
0.0658799 1.69198 0.0644841 0.0921813 1.69198 -0.00098704 0.0644841 1.69198 -0.0658799 
-0.00098704 1.69198 -0.0921813 -0.0658799 1.69198 -0.0644841 -0.0921813 1.69198 0.00098704 
-0.0644841 1.69198 0.0658799 0.000897215 1.67059 0.101603 0.0724783 1.67059 0.0712095 
0.101603 1.67059 -0.000897215 0.0712095 1.67059 -0.0724783 -0.000897215 1.67059 -0.101603 
-0.0724783 1.67059 -0.0712095 -0.101603 1.67059 0.000897215 -0.0712095 1.67059 0.0724783 
0.00774925 1.60628 0.127756 0.0958163 1.60628 0.0848572 0.127756 1.60628 -0.00774925 
0.0848572 1.60628 -0.0958163 -0.00774925 1.60628 -0.127756 -0.0958163 1.60628 -0.0848572 
-0.127756 1.60628 0.00774925 -0.0848572 1.60628 0.0958163 0.0125842 1.32204 0.259239 
0.192208 1.32204 0.174411 0.259239 1.32204 -0.0125842 0.174411 1.32204 -0.192208 
-0.0125842 1.32204 -0.259239 -0.192208 1.32204 -0.174411 -0.259239 1.32204 0.0125842 
-0.174411 1.32204 0.192208 0.00982406 1.12897 0.373317 0.270922 1.12897 0.257029 
0.373317 1.12897 -0.00982406 0.257029 1.12897 -0.270922 -0.00982406 1.12897 -0.373317 
-0.270922 1.12897 -0.257029 -0.373317 1.12897 0.00982406 -0.257029 1.12897 0.270922 
0.00820606 0.979871 0.468013 0.336738 0.979871 0.325132 0.468013 0.979871 -0.00820606 
0.325132 0.979871 -0.336738 -0.00820606 0.979871 -0.468013 -0.336738 0.979871 -0.325132 
-0.468013 0.979871 0.00820606 -0.325132 0.979871 0.336738 0.00678856 0.84617 0.545887 
