RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
   61   65     0     0  con    0  1.0D+00  1.8D-02  1.857D-01 -4.457D-02
   62   66     0     0  con    0  1.0D+00  4.1D-02  2.336D-01 -5.929D-02
   63   67     0     0  con    0  1.0D+00  4.2D-02  5.754D-01 -7.064D-02
   64   68     0     0  con    0  1.0D+00  8.9D-02  4.846D-01 -8.447D-02
   65   69     0     0  con    0  1.0D+00  2.2D-02  4.311D-01 -9.456D-02
   66   70     0     0  con    0  1.0D+00  7.6D-03  2.296D-01 -1.010D-01
   67   71     0     0  con    0  1.0D+00  2.0D-02  1.081D-01 -1.088D-01
   68   72     0     0  con    0  1.0D+00  5.0D-02  6.467D-01 -1.189D-01
   69   73     0     0  con    0  1.0D+00  5.8D-02  3.285D-01 -1.314D-01
   70   74     0     0  con    0  1.0D+00  4.8D-02  2.539D-01 -1.405D-01
   71   75     0     0  con    0  1.0D+00  5.0D-02  7.009D-01 -1.454D-01
   72   76     0     0  con    0  1.0D+00  4.4D-03  1.136D-01 -1.503D-01
   73   77     0     0  con    0  1.0D+00  6.5D-03  2.212D-01 -1.543D-01
   74   78     0     0  con    0  1.0D+00  1.7D-02  3.765D-01 -1.595D-01
   75   79     0     0  con    0  1.0D+00  4.8D-02  7.375D-01 -1.647D-01
   76   80     0     0  con    0  1.0D+00  3.0D-02  2.311D-01 -1.714D-01
   77   81     0     0  con    0  1.0D+00  1.6D-02  6.056D-02 -1.745D-01
   78   82     0     0  con    0  1.0D+00  2.2D-02  1.526D-01 -1.773D-01
   79   83     0     0  con    0  1.0D+00  3.2D-02  2.816D-01 -1.803D-01
   80   84     0     0  con    0  1.0D+00  2.5D-02  9.057D-02 -1.841D-01
   81   85     0     0  con    0  1.0D+00  1.7D-02  6.420D-02 -1.872D-01
   82   86     0     0  con    0  1.0D+00  2.2D-02  2.467D-01 -1.905D-01
   83   87     0     0  con    0  1.0D+00  3.4D-02  2.664D-01 -1.943D-01
   84   88     0     0  con    0  1.0D+00  1.8D-02  1.229D-01 -1.986D-01
   85   89     0     0  con    0  1.0D+00  2.6D-02  1.104D-01 -2.035D-01
   86   90     0     0  con    0  1.0D+00  2.7D-02  1.944D-01 -2.077D-01
   87   91     0     0  con    0  1.0D+00  5.1D-02  4.037D-01 -2.122D-01
   88   92     0     0  con    0  1.0D+00  2.2D-02  1.745D-01 -2.166D-01
   89   93     0     0  con    0  1.0D+00  1.6D-02  1.459D-01 -2.200D-01
   90   94     0     0  con    0  1.0D+00  4.2D-02  3.010D-01 -2.252D-01
   91   95     0     0  con    0  1.0D+00  7.0D-02  4.731D-01 -2.294D-01
   92   96     0     0  con    0  1.0D+00  1.7D-02  1.552D-01 -2.349D-01
   93   97     0     0  con    0  1.0D+00  3.8D-02  1.531D-01 -2.404D-01
   94   98     0     0  con    0  1.0D+00  5.1D-02  3.052D-01 -2.458D-01
   95   99     0     0  con    0  1.0D+00  1.5D-01  6.141D-01 -2.510D-01
   96  100     0     0  con    0  1.0D+00  3.1D-02  1.105D-01 -2.619D-01
   97  101     0     0  con    0  1.0D+00  3.0D-02  2.341D-01 -2.688D-01
   98  102     0     0  con    0  1.0D+00  8.3D-02  3.095D-01 -2.794D-01
   99  103     0     0  con    0  1.0D+00  1.7D-01  9.264D-01 -2.934D-01
  100  104     0     0  con    0  1.0D+00  1.6D-01  3.806D-01 -3.152D-01
  101  105     0     0  con    0  1.0D+00  2.4D-01  2.373D-01 -3.439D-01
  102  106     0     0  con    0  1.0D+00  2.9D-01  5.650D-01 -3.725D-01
  103  107     0     0  con    0  1.0D+00  4.9D-01  1.915D+00 -3.896D-01
  104  108     0     0  con    0  1.0D+00  1.1D-02  4.126D-01 -4.252D-01
  105  109     0     0  con    0  1.0D+00  5.6D-02  5.735D-01 -4.540D-01
  106  110     0     0  con    0  1.0D+00  2.0D-01  9.800D-01 -4.930D-01
  107  111     0     0  con    0  1.0D+00  6.2D-01  1.569D+00 -5.776D-01
  108  112     0     0  con    0  1.0D+00  1.4D+00  2.884D+00 -6.536D-01
  109  113     0     0  con    0  1.0D+00  3.8D-01  8.776D-01 -7.732D-01
  110  114     0     0  con    0  1.0D+00  4.8D-01  9.281D-01 -8.677D-01
  111  115     0     0  con    0  1.0D+00  8.4D-01  1.422D+00 -9.832D-01
  112  116     0     0  con    0  1.0D+00  2.7D+00  4.166D+00 -1.243D+00
  113  117     0     0  con    0  1.0D+00  3.2D+00  3.193D+00 -1.652D+00
  114  118     0     0  con    0  1.0D+00  6.3D+00  1.142D+00 -2.465D+00
  115  119     0     0  con    0  1.0D+00  8.1D+00  8.135D+00 -3.094D+00
  116  120     0     0  con    0  1.0D+00  1.9D-01  4.081D+00 -4.770D+00
  117  121     0     0  con    0  1.0D+00  3.5D-01  4.797D+00 -6.700D+00
  118  123     0     0  con    1  4.8D-01  7.2D+00  1.188D+01 -8.534D+00
  119  124     0     0  con    0  1.0D+00  2.5D+00  9.485D+00 -1.267D+01
  120  126     0     0  con    1  4.3D-01  5.8D+00  1.187D+01 -1.578D+01
  121  127     0     0  con    0  1.0D+00  2.0D+00  6.676D+00 -2.186D+01
  122  128     0     0  con    0  1.0D+00  2.6D+00  6.028D+00 -2.680D+01
  123  129     0     0  con    0  1.0D+00  2.7D+00  1.530D+01 -2.955D+01
  124  130     0     0  con    0  1.0D+00  3.1D-01  3.729D+00 -3.320D+01
  125  131     0     0  con    0  1.0D+00  6.1D-01  5.038D+00 -3.581D+01
  126  132     0     0  con    0  1.0D+00  1.4D+00  7.459D+00 -3.908D+01
  127  133     0     0  con    0  1.0D+00  4.0D+00  1.383D+01 -4.426D+01
  128  134     0     0  con    0  1.0D+00  3.8D+00  4.159D+00 -4.961D+01
  129  135     0     0  con    0  1.0D+00  6.9D-01  2.122D+00 -5.298D+01
  130  136     0     0  con    0  1.0D+00  2.9D+00  9.267D+00 -5.742D+01
  131  137     0     0  con    0  1.0D+00  2.1D+00  8.818D+00 -6.019D+01
  132  138     0     0  con    0  1.0D+00  1.1D-01  5.060D+00 -6.288D+01
  133  139     0     0  con    0  1.0D+00  2.2D+00  3.497D+00 -6.859D+01
  134  140     0     0  con    0  1.0D+00  2.4D+00  1.218D+01 -7.175D+01
  135  141     0     0  con    0  1.0D+00  3.8D+00  3.557D+00 -7.644D+01
  136  142     0     0  con    0  1.0D+00  1.8D+00  7.419D+00 -8.071D+01
  137  143     0     0  con    0  1.0D+00  1.9D+00  1.180D+01 -8.413D+01
  138  144     0     0  con    0  1.0D+00  7.5D-01  4.022D+00 -8.711D+01
  139  145     0     0  con    0  1.0D+00  4.8D-01  5.091D+00 -8.934D+01
  140  146     0     0  con    0  1.0D+00  5.4D-01  9.711D+00 -9.309D+01
  141  147     0     0  con    0  1.0D+00  2.2D+00  1.516D+01 -9.420D+01
  142  148     0     0  con    0  1.0D+00  3.0D-01  4.024D+00 -9.859D+01
  143  149     0     0  con    0  1.0D+00  8.8D-01  2.551D+00 -1.006D+02
  144  150     0     0  con    0  1.0D+00  1.4D+00  4.352D+00 -1.027D+02
  145  151     0     0  con    0  1.0D+00  1.4D+00  1.135D+01 -1.054D+02
  146  152     0     0  con    0  1.0D+00  1.5D+00  4.177D+00 -1.089D+02
  147  153     0     0  con    0  1.0D+00  6.4D-01  4.218D+00 -1.122D+02
  148  154     0     0  con    0  1.0D+00  9.8D-01  8.388D+00 -1.171D+02
  149  155     0     0  con    0  1.0D+00  1.3D+00  1.105D+01 -1.213D+02
  150  156     0     0  con    0  1.0D+00  1.1D+00  3.803D+00 -1.256D+02
  151  157     0     0  con    0  1.0D+00  9.7D-01  3.959D+00 -1.299D+02
  152  158     0     0  con    0  1.0D+00  8.0D-01  6.778D+00 -1.330D+02
  153  159     0     0  con    0  1.0D+00  1.2D+00  9.524D+00 -1.359D+02
  154  160     0     0  con    0  1.0D+00  5.6D-01  3.467D+00 -1.392D+02
  155  161     0     0  con    0  1.0D+00  9.2D-01  4.760D+00 -1.423D+02
  156  162     0     0  con    0  1.0D+00  9.7D-01  7.227D+00 -1.455D+02
  157  163     0     0  con    0  1.0D+00  2.5D+00  1.458D+01 -1.489D+02
  158  164     0     0  con    0  1.0D+00  3.5D-01  3.226D+00 -1.530D+02
  159  165     0     0  con    0  1.0D+00  2.4D-01  3.443D+00 -1.546D+02
  160  166     0     0  con    0  1.0D+00  5.9D-01  3.710D+00 -1.570D+02
  161  167     0     0  con    0  1.0D+00  1.5D+00  2.179D+01 -1.574D+02
  162  168     0     0  con    0  1.0D+00  1.0D-01  4.260D+00 -1.608D+02
  163  169     0     0  con    0  1.0D+00  4.1D-01  1.994D+00 -1.621D+02
  164  170     0     0  con    0  1.0D+00  8.3D-01  4.388D+00 -1.636D+02
  165  171     0     0  con    0  1.0D+00  1.1D+00  7.874D+00 -1.653D+02
  166  172     0     0  con    0  1.0D+00  1.1D+00  3.566D+00 -1.672D+02
  167  173     0     0  con    0  1.0D+00  1.2D-01  1.663D+00 -1.683D+02
  168  174     0     0  con    0  1.0D+00  3.4D-01  4.643D+00 -1.700D+02
  169  175     0     0  con    0  1.0D+00  5.1D-01  8.097D+00 -1.708D+02
  170  176     0     0  con    0  1.0D+00  6.7D-02  3.234D+00 -1.720D+02
  171  177     0     0  con    0  1.0D+00  3.0D-01  2.289D+00 -1.732D+02
  172  178     0     0  con    0  1.0D+00  3.1D-01  2.611D+00 -1.740D+02
  173  179     0     0  con    0  1.0D+00  7.9D-01  8.584D+00 -1.756D+02
  174  180     0     0  con    0  1.0D+00  7.8D-01  6.818D+00 -1.767D+02
  175  181     0     0  con    0  1.0D+00  1.5D-01  1.541D+00 -1.775D+02
  176  182     0     0  con    0  1.0D+00  1.3D-01  2.854D+00 -1.783D+02
  177  183     0     0  con    0  1.0D+00  2.2D-01  4.368D+00 -1.790D+02
  178  184     0     0  con    0  1.0D+00  5.8D-01  6.528D+00 -1.798D+02
  179  185     0     0  con    0  1.0D+00  1.5D-01  1.570D+00 -1.805D+02
  180  186     0     0  con    0  1.0D+00  1.6D-01  1.493D+00 -1.808D+02
  181  187     0     0  con    0  1.0D+00  1.4D-01  1.791D+00 -1.811D+02
  182  188     0     0  con    0  1.0D+00  3.8D-01  7.442D+00 -1.814D+02
  183  189     0     0  con    0  1.0D+00  1.4D-01  1.491D+00 -1.821D+02
  184  190     0     0  con    0  1.0D+00  8.8D-02  8.025D-01 -1.824D+02
  185  191     0     0  con    0  1.0D+00  2.3D-01  2.098D+00 -1.829D+02
  186  192     0     0  con    0  1.0D+00  3.3D-01  3.951D+00 -1.835D+02
  187  193     0     0  con    0  1.0D+00  5.4D-01  5.355D+00 -1.841D+02
  188  194     0     0  con    0  1.0D+00  4.2D-02  1.006D+00 -1.845D+02
  189  195     0     0  con    0  1.0D+00  7.5D-02  2.328D+00 -1.849D+02
  190  196     0     0  con    0  1.0D+00  1.6D-01  2.736D+00 -1.852D+02
  191  197     0     0  con    0  1.0D+00  5.1D-01  7.514D+00 -1.856D+02
  192  198     0     0  con    0  1.0D+00  1.5D-01  2.462D+00 -1.862D+02
  193  199     0     0  con    0  1.0D+00  1.7D-01  1.163D+00 -1.865D+02
  194  200     0     0  con    0  1.0D+00  2.5D-01  2.337D+00 -1.869D+02
  195  201     0     0  con    0  1.0D+00  4.6D-01  3.110D+00 -1.876D+02
  196  202     0     0  con    0  1.0D+00  9.2D-01  9.610D+00 -1.880D+02
  197  203     0     0  con    0  1.0D+00  3.4D-01  2.549D+00 -1.891D+02
  198  204     0     0  con    0  1.0D+00  1.2D-01  7.299D-01 -1.896D+02
  199  205     0     0  con    0  1.0D+00  2.7D-01  1.522D+00 -1.900D+02
  200  206     0     0  con    0  1.0D+00  4.3D-01  7.448D+00 -1.905D+02
  201  207     0     0  con    0  1.0D+00  3.6D-01  2.350D+00 -1.911D+02
  202  208     0     0  con    0  1.0D+00  2.1D-01  9.393D-01 -1.914D+02
  203  209     0     0  con    0  1.0D+00  2.2D-01  2.393D+00 -1.917D+02
  204  210     0     0  con    0  1.0D+00  3.5D-01  2.263D+00 -1.921D+02
  205  211     0     0  con    0  1.0D+00  2.4D-01  2.539D+00 -1.925D+02
  206  212     0     0  con    0  1.0D+00  2.4D-01  1.781D+00 -1.928D+02
  207  213     0     0  con    0  1.0D+00  1.4D-01  1.461D+00 -1.931D+02
  208  214     0     0  con    0  1.0D+00  2.1D-01  9.695D-01 -1.934D+02
  209  215     0     0  con    0  1.0D+00  3.4D-01  2.365D+00 -1.938D+02
  210  216     0     0  con    0  1.0D+00  4.4D-01  2.895D+00 -1.941D+02
  211  217     0     0  con    0  1.0D+00  2.0D-01  1.348D+00 -1.944D+02
  212  218     0     0  con    0  1.0D+00  8.1D-02  7.122D-01 -1.945D+02
  213  219     0     0  con    0  1.0D+00  1.5D-01  1.410D+00 -1.946D+02
  214  220     0     0  con    0  1.0D+00  3.1D-01  2.437D+00 -1.948D+02
  215  221     0     0  con    0  1.0D+00  1.6D-01  1.142D+00 -1.950D+02
  216  222     0     0  con    0  1.0D+00  3.1D-01  1.035D+00 -1.953D+02
  217  223     0     0  con    0  1.0D+00  2.5D-01  1.589D+00 -1.954D+02
  218  224     0     0  con    0  1.0D+00  2.9D-01  1.125D+00 -1.956D+02
  219  225     0     0  con    0  1.0D+00  3.6D-01  3.712D+00 -1.958D+02
  220  226     0     0  con    0  1.0D+00  8.5D-02  1.268D+00 -1.960D+02
  221  227     0     0  con    0  1.0D+00  6.1D-02  1.029D+00 -1.961D+02
  222  228     0     0  con    0  1.0D+00  1.5D-01  1.625D+00 -1.963D+02
  223  229     0     0  con    0  1.0D+00  4.7D-01  5.015D+00 -1.964D+02
  224  230     0     0  con    0  1.0D+00  1.7D-01  1.817D+00 -1.967D+02
  225  231     0     0  con    0  1.0D+00  2.1D-01  8.298D-01 -1.969D+02
  226  232     0     0  con    0  1.0D+00  2.6D-01  1.413D+00 -1.971D+02
  227  233     0     0  con    0  1.0D+00  4.2D-01  4.678D+00 -1.973D+02
  228  234     0     0  con    0  1.0D+00  4.3D-01  1.367D+00 -1.976D+02
  229  235     0     0  con    0  1.0D+00  2.3D-01  4.296D-01 -1.979D+02
  230  236     0     0  con    0  1.0D+00  4.0D-01  2.344D+00 -1.982D+02
  231  237     0     0  con    0  1.0D+00  5.6D-01  4.033D+00 -1.984D+02
  232  238     0     0  con    0  1.0D+00  6.5D-02  1.666D+00 -1.988D+02
  233  239     0     0  con    0  1.0D+00  1.5D-01  1.412D+00 -1.992D+02
  234  240     0     0  con    0  1.0D+00  3.0D-01  1.711D+00 -1.995D+02
  235  241     0     0  con    0  1.0D+00  7.7D-01  7.070D+00 -1.996D+02
  236  242     0     0  con    0  1.0D+00  1.8D-01  1.611D+00 -2.002D+02
  237  243     0     0  con    0  1.0D+00  1.3D-01  7.249D-01 -2.003D+02
  238  244     0     0  con    0  1.0D+00  2.2D-01  9.592D-01 -2.005D+02
  239  245     0     0  con    0  1.0D+00  3.2D-01  1.803D+00 -2.008D+02
  240  247     0     0  con    1  5.1D-01  4.5D-01  4.718D+00 -2.011D+02
  241  248     0     0  con    0  1.0D+00  4.6D-01  1.877D+00 -2.015D+02
  242  249     0     0  con    0  1.0D+00  3.5D-01  1.021D+00 -2.019D+02
  243  250     0     0  con    0  1.0D+00  4.0D-01  2.914D+00 -2.022D+02
  244  251     0     0  con    0  1.0D+00  3.5D-01  3.436D+00 -2.024D+02
  245  252     0     0  con    0  1.0D+00  4.5D-02  1.301D+00 -2.027D+02
  246  253     0     0  con    0  1.0D+00  1.1D-01  1.536D+00 -2.030D+02
  247  254     0     0  con    0  1.0D+00  1.9D-01  2.367D+00 -2.032D+02
  248  255     0     0  con    0  1.0D+00  8.1D-01  6.372D+00 -2.035D+02
  249  256     0     0  con    0  1.0D+00  2.0D-01  1.599D+00 -2.041D+02
  250  257     0     0  con    0  1.0D+00  2.5D-01  1.009D+00 -2.044D+02
  251  258     0     0  con    0  1.0D+00  3.7D-01  1.419D+00 -2.046D+02
  252  259     0     0  con    0  1.0D+00  6.4D-01  3.970D+00 -2.052D+02
  253  260     0     0  con    0  1.0D+00  1.1D+00  3.483D+00 -2.057D+02
  254  261     0     0  con    0  1.0D+00  1.7D-01  6.799D-01 -2.061D+02
  255  262     0     0  con    0  1.0D+00  2.4D-01  1.922D+00 -2.065D+02
  256  263     0     0  con    0  1.0D+00  4.5D-01  3.458D+00 -2.070D+02
  257  264     0     0  con    0  1.0D+00  8.3D-01  2.323D+00 -2.076D+02
  258  265     0     0  con    0  1.0D+00  8.9D-01  1.913D+00 -2.085D+02
  259  266     0     0  con    0  1.0D+00  1.8D+00  5.054D+00 -2.093D+02
  260  267     0     0  con    0  1.0D+00  2.0D-01  2.440D+00 -2.101D+02
  261  268     0     0  con    0  1.0D+00  2.1D-01  2.815D+00 -2.108D+02
  262  269     0     0  con    0  1.0D+00  8.3D-01  4.606D+00 -2.117D+02
  263  270     0     0  con    0  1.0D+00  2.6D+00  1.024D+01 -2.119D+02
  264  271     0     0  con    0  1.0D+00  1.4D-01  3.024D+00 -2.134D+02
  265  272     0     0  con    0  1.0D+00  6.9D-01  8.455D-01 -2.141D+02
  266  273     0     0  con    0  1.0D+00  1.6D+00  2.847D+00 -2.150D+02
  267  274     0     0  con    0  1.0D+00  1.8D+00  3.501D+00 -2.162D+02
  268  276     0     0  con    1  4.2D-01  2.3D+00  1.233D+01 -2.174D+02
  269  277     0     0  con    0  1.0D+00  2.9D+00  3.711D+00 -2.196D+02
  270  278     0     0  con    0  1.0D+00  1.4D+00  1.104D+00 -2.213D+02
  271  279     0     0  con    0  1.0D+00  2.3D+00  6.642D+00 -2.240D+02
  272  281     0     0  con    1  5.3D-01  1.3D+00  8.356D+00 -2.256D+02
  273  282     0     0  con    0  1.0D+00  3.1D-01  3.547D+00 -2.272D+02
  274  283     0     0  con    0  1.0D+00  6.3D-01  2.694D+00 -2.293D+02
  275  284     0     0  con    0  1.0D+00  5.8D-01  6.110D+00 -2.305D+02
  276  285     0     0  con    0  1.0D+00  5.3D-01  4.203D+00 -2.320D+02
  277  286     0     0  con    0  1.0D+00  2.4D+00  3.074D+00 -2.360D+02
  278  287     0     0  con    0  1.0D+00  1.7D+00  6.213D+00 -2.382D+02
  279  288     0     0  con    0  1.0D+00  2.3D+00  3.183D+00 -2.414D+02
  280  289     0     0  con    0  1.0D+00  3.5D+00  8.362D+00 -2.462D+02
  281  290     0     0  con    0  1.0D+00  4.8D+00  1.300D+01 -2.497D+02
  282  291     0     0  con    0  1.0D+00  6.8D-01  3.162D+00 -2.538D+02
  283  292     0     0  con    0  1.0D+00  2.0D-01  3.730D+00 -2.564D+02
  284  293     0     0  con    0  1.0D+00  1.3D+00  5.116D+00 -2.587D+02
  285  295     0     0  con    1  4.9D-01  1.8D+00  7.197D+00 -2.602D+02
  286  296     0     0  con    0  1.0D+00  1.5D+00  1.707D+00 -2.617D+02
  287  297     0     0  con    0  1.0D+00  1.5D+00  2.398D+00 -2.630D+02
  288  298     0     0  con    0  1.0D+00  2.4D+00  5.543D+00 -2.650D+02
  289  299     0     0  con    0  1.0D+00  3.0D+00  8.894D+00 -2.669D+02
  290  300     0     0  con    0  1.0D+00  2.5D-01  2.846D+00 -2.688D+02
  291  301     0     0  con    0  1.0D+00  3.2D-01  3.597D+00 -2.708D+02
  292  302     0     0  con    0  1.0D+00  5.1D-01  5.259D+00 -2.721D+02
  293  303     0     0  con    0  1.0D+00  1.2D+00  2.177D+00 -2.740D+02
  294  304     0     0  con    0  1.0D+00  1.3D+00  4.126D+00 -2.759D+02
  295  305     0     0  con    0  1.0D+00  1.4D+00  5.136D+00 -2.771D+02
  296  306     0     0  con    0  1.0D+00  1.1D-01  2.470D+00 -2.783D+02
  297  307     0     0  con    0  1.0D+00  1.5D-01  2.989D+00 -2.795D+02
  298  308     0     0  con    0  1.0D+00  5.2D-01  5.176D+00 -2.808D+02
  299  309     0     0  con    0  1.0D+00  2.1D+00  1.352D+01 -2.813D+02
  300  310     0     0  con    0  1.0D+00  7.7D-02  2.567D+00 -2.838D+02
  301  311     0     0  con    0  1.0D+00  4.7D-01  1.876D+00 -2.848D+02
  302  312     0     0  con    0  1.0D+00  1.0D+00  3.596D+00 -2.859D+02
  303  313     0     0  con    0  1.0D+00  1.4D+00  8.220D+00 -2.874D+02
  304  314     0     0  con    0  1.0D+00  1.6D+00  2.263D+00 -2.892D+02
  305  315     0     0  con    0  1.0D+00  4.4D-01  1.824D+00 -2.905D+02
  306  316     0     0  con    0  1.0D+00  5.3D-01  6.526D+00 -2.920D+02
  307  317     0     0  con    0  1.0D+00  5.4D-01  6.837D+00 -2.930D+02
  308  318     0     0  con    0  1.0D+00  1.5D-01  3.458D+00 -2.942D+02
  309  319     0     0  con    0  1.0D+00  5.7D-01  2.409D+00 -2.964D+02
  310  320     0     0  con    0  1.0D+00  5.3D-01  5.680D+00 -2.975D+02
  311  321     0     0  con    0  1.0D+00  6.6D-01  2.801D+00 -2.989D+02
  312  322     0     0  con    0  1.0D+00  1.2D+00  2.482D+00 -3.008D+02
  313  323     0     0  con    0  1.0D+00  1.1D+00  5.964D+00 -3.021D+02
  314  324     0     0  con    0  1.0D+00  2.9D-01  3.426D+00 -3.035D+02
  315  325     0     0  con    0  1.0D+00  1.1D+00  4.626D+00 -3.066D+02
  316  326     0     0  con    0  1.0D+00  1.1D+00  6.708D+00 -3.090D+02
  317  327     0     0  con    0  1.0D+00  2.7D+00  5.546D+00 -3.130D+02
  318  328     0     0  con    0  1.0D+00  2.2D+00  9.375D+00 -3.160D+02
  319  329     0     0  con    0  1.0D+00  8.1D-01  4.275D+00 -3.180D+02
  320  330     0     0  con    0  1.0D+00  1.2D-01  1.784D+00 -3.189D+02
  321  331     0     0  con    0  1.0D+00  1.8D-01  2.574D+00 -3.198D+02
  322  332     0     0  con    0  1.0D+00  7.1D-01  5.454D+00 -3.216D+02
  323  333     0     0  con    0  1.0D+00  1.5D+00  6.924D+00 -3.241D+02
  324  334     0     0  con    0  1.0D+00  2.4D+00  3.427D+00 -3.271D+02
  325  335     0     0  con    0  1.0D+00  2.5D+00  5.253D+00 -3.295D+02
  326  336     0     0  con    0  1.0D+00  6.0D-01  3.017D+00 -3.310D+02
